Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
soothing relief,"relief, gives, several, throat",0.0350088386,64,true,Positive,"",""
zinc,off-topic,0.0319937445,65,true,Positive,"",""
Instant gargle,"ease, 10, application, packaged",0.1080373799,66,true,Positive,"",""
package,"ease, 10, application, packaged",0.034682342,67,true,Positive,"",""
Fresh idea. A new twist.,"water, salt, right, stuff",0.3152400883,68,true,Positive,"",""
Have never seen a sore throat medicine in this form,"medicine, care, nurse, updated",0.1933610657,69,true,Positive,"",""
Adding ingredients to a basic salt water gargle,"water, warm, salt, hot",0.1891361303,70,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,71,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,72,true,Negative,"",""
fizzy gargle,"honey, aloe, zinc, salty",0.1326953145,73,true,Positive,"",""
"Easy to use, pleasant taste, and it relieves a sore throat.","water, salt, right, stuff",0.2626345562,74,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,75,true,Negative,"",""
fizzy salt water with flavor,"water, warm, salt, hot",0.1245690775,76,true,Positive,"",""
Warm salt water would work just as well.,"water, warm, salt, hot",0.1484111064,77,true,Negative,"",""
NOTHING,"water, love, know, keep",0.1346755027,78,true,Negative,"",""
All the things that include,"water, love, know, keep",0.230054795,79,true,Positive,"",""
na,na,0.0179325123,80,true,Negative,"",""
combination of products and tablet,"product, thing, market, faster",0.0927875341,81,true,Positive,"",""
do not know,"water, love, know, keep",0.1160765104,82,true,Neutral,"",""
helps people with sore throats,"help, might, throat, helps",0.2148159632,83,true,Positive,"",""
It's easy and tastes good.,"never, something, need, yucky",0.3044276476,84,true,Positive,"",""
That it is made to taste better than awful saltwater.,"water, salt, right, stuff",0.3826257364,85,true,Positive,"",""
?,off-topic,0.0,86,"","","",""
nothing,"water, love, know, keep",0.1346755027,87,true,Negative,"",""
saltwater,"saltwater, remedy, fizzies, pill",0.0370903652,88,true,Negative,"",""
It is so convenient to use,"simple, solution, problem, method",0.1226616715,89,true,Positive,"",""
N/A,off-topic,0.0,90,true,Negative,"",""
Nothing comes to mind.,"water, love, know, keep",0.2306236565,91,true,Negative,"",""
Sounds great.,off-topic,0.0670770001,92,true,Positive,"",""
added ingredients to salt water gargle,"water, warm, salt, hot",0.1512292319,93,true,Positive,"",""
"honey, etc., gargle that is refreshing for sore throat","method, might, compact, making",0.2412983819,94,true,Positive,"",""
Better tasting than gargling with salt water.,"water, warm, salt, hot",0.1616273424,95,true,Positive,"",""
It contains things that you would not be able to duplicate at home,"contains, zinc, natural, chamomile",0.1815922987,96,true,Positive,"",""
that it is a salter remedy and a nurse created it,off-topic,0.0584484063,97,true,Positive,"",""
Good tasting gargle product,"product, thing, market, faster",0.2446476589,98,true,Positive,"",""
pracitcal,off-topic,0.0,99,true,Positive,"",""
"gargle tabletsincludes zinc, aloe, chamomile and honey","honey, aloe, zinc, salty",0.1833161705,100,true,Positive,"",""
a tasty gargle that might be more effective than plain salt water,"water, warm, salt, hot",0.2166434585,101,true,Positive,"",""
A tablet that becomes a gargle,off-topic,0.1120224107,102,true,Positive,"",""
You can gargle and help your sore throat,"water, love, know, keep",0.2093193845,103,true,Positive,"",""
Just making a tablet instead of mixing it up yourself-,"method, might, compact, making",0.2012435889,104,true,Positive,"",""
The combination of ingredients in this gargle are innovative.,"honey, aloe, zinc, salty",0.211541331,105,true,Positive,"",""
none,"none, noted",0.0307399611,106,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,107,true,Negative,"",""
Pre-formulated,off-topic,0.0,108,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,109,true,Negative,"",""
"Being able to fix a gargle solution with just a tablet, not have to mix salt with water and guess at proportions","water, warm, salt, hot",0.3200507172,110,true,Positive,"",""
helps sore throat,"help, might, throat, helps",0.1723263071,111,true,Positive,"",""
easy to use tablet to easy sore throat,"tastes, easy, convenient, great",0.2909569441,112,true,Positive,"",""
no iudea,off-topic,0.0,113,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,114,true,Negative,"",""
A quick way to gargle away a sore throat with handy tablets you can take with you.,"away, irritation, just, fizzy",0.4174601723,115,true,Positive,"",""
It combines a bunch of ingredients with the salt.,"honey, aloe, zinc, salty",0.1979321247,116,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,117,true,Negative,"",""
bright packaging stands out,off-topic,0.1045259589,118,true,Neutral,"",""
WOW the natural ingredients,"natural, uses, includes, ingredients",0.0851456757,119,true,Positive,"",""
Product is fizzy tablet,"product, thing, market, faster",0.1085977587,120,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,121,true,Negative,"",""
The entire concept,"method, might, compact, making",0.1340947848,122,true,Positive,"",""
fast/effective way to get rid of sore throat,"never, something, need, yucky",0.3598544218,123,true,Positive,"",""
don't know,"water, love, know, keep",0.1160765104,124,true,Neutral,"",""
none,"none, noted",0.0307399611,125,true,Negative,"",""
the added ingredients and good taste,"added, listed, zinc, aloe",0.2055580698,126,true,Positive,"",""
package,"ease, 10, application, packaged",0.034682342,127,true,Positive,"",""
silly,"never, something, need, yucky",0.1021553086,128,true,Negative,"",""
minty taste,"honey, aloe, zinc, salty",0.1406973299,129,true,Positive,"",""
that it is a needed product.,"product, thing, market, faster",0.120221931,130,true,Positive,"",""
n,off-topic,0.0,131,true,Negative,"",""
Get's rid of that pesty sore throat,"treat, releif, treatments, throat",0.1836049247,132,true,Positive,"",""
uses saltwater and includes aloe and zinc,"includes, aloe, honey, zinc",0.1695379093,133,true,Positive,"",""
don't like it,off-topic,0.0,134,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,135,true,Negative,"",""
the way you use it,off-topic,0.0,136,true,Positive,"",""
ingrediants,off-topic,0.0,137,true,Positive,"",""
diffently different then salt water would taste better to gargle,"water, warm, salt, hot",0.2492626026,138,true,Positive,"",""
it is natural ingredients and also has a minty kick for fresh breath. its very convenient,"natural, uses, includes, ingredients",0.2225950266,139,true,Positive,"",""
A SALTWATER REMEDY FOR SORE THROAT TREATMENT,"treat, releif, treatments, throat",0.0909606061,140,true,Positive,"",""
"That it includes chamomile, aloe and zinc in the formula",off-topic,0.0528797654,141,true,Positive,"",""
easy to use,"tastes, easy, convenient, great",0.162942933,142,true,Positive,"",""
flavored gargle,"honey, aloe, zinc, salty",0.1029778695,143,true,Positive,"",""
dropping the tablet into warm water.,"water, warm, salt, hot",0.1209726645,144,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,145,true,Negative,"",""
"affordable price, easy to use","product, thing, market, faster",0.1422279144,146,true,Positive,"",""
easy to use,"tastes, easy, convenient, great",0.162942933,147,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,148,true,Negative,"",""
Gargle feature,off-topic,0.0208855884,149,true,Positive,"",""
Nothing,"water, love, know, keep",0.1346755027,150,true,Negative,"",""
Mint,off-topic,0.025170288,151,true,Positive,"",""
its an updated simple way of using an old remedy,"simple, solution, problem, method",0.1960286908,152,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,153,true,Negative,"",""
minty taste,"honey, aloe, zinc, salty",0.1406973299,154,true,Positive,"",""
the combination of healing throat remedies,"treat, releif, treatments, throat",0.1962934361,155,true,Positive,"",""
"It is innovative in that you just dissolve one tablet in 1/2 cup of warm water and gargle.  It is different in that it has honey, chamomile, aloe and zinc in it.",off-topic,0.112702041,156,true,Positive,"",""
Helps sore throats feel better,"never, something, need, yucky",0.3228573941,157,true,Positive,"",""
completely irrelevant to me,"method, might, compact, making",0.1569162554,158,true,Negative,"",""
gargiling,off-topic,0.0,159,true,Positive,"",""
Nothing,"water, love, know, keep",0.1346755027,160,true,Negative,"",""
don't ever remember seeing any type of dissolvable sore throat remedy before.  the ingredients sound very refreshing for a sore throat.,off-topic,0.2455090179,161,true,Positive,"",""
a natural and healthy product that addresses common ailments and easy to use,off-topic,0.2451150467,162,true,Positive,"",""
n/a,off-topic,0.0,163,true,Negative,"",""
it is flavored,"honey, aloe, zinc, salty",0.0728163499,164,true,Positive,"",""
Ready to use remedy,"never, something, need, yucky",0.2215000258,165,true,Positive,"",""
saltwater remedy,"saltwater, remedy, fizzies, pill",0.1080145087,166,true,Positive,"",""
"chamomile, aloe and zinc",off-topic,0.0607260214,167,true,Positive,"",""
just gargle it all away,"away, irritation, just, fizzy",0.14198635,168,true,Positive,"",""
new way to treat sore throat,"treat, releif, treatments, throat",0.1640389069,169,true,Positive,"",""
none,"none, noted",0.0307399611,170,true,Negative,"",""
concept,off-topic,0.0546764672,171,true,Positive,"",""
none,"none, noted",0.0307399611,172,true,Negative,"",""
a fizzy gargle,"honey, aloe, zinc, salty",0.1326953145,173,true,Positive,"",""
n/a,off-topic,0.0,174,true,Negative,"",""
?,off-topic,0.0,175,"","","",""
"The saltwater remedy--I can remember gargling with ""salt water"" as a child and I still do it as an adult.  This is the first time I remember that it is being incorporated i nto a medication.","water, warm, salt, hot",0.3934330641,176,true,Positive,"",""
relief from sore throat,"relief, gives, several, throat",0.0571312242,177,true,Positive,"",""
na,na,0.0179325123,178,true,Negative,"",""
Unusual remedy. Most sore throat treatments are lozenges.,"treat, releif, treatments, throat",0.21513941,179,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,180,true,Negative,"",""
ingredients,"honey, aloe, zinc, salty",0.0788546255,181,true,Positive,"",""
"I am sure it works, but don't have much use.  I haven't  had a sore throat for a long time",off-topic,0.0863090787,182,true,Mixed,"",""
nothing,"water, love, know, keep",0.1346755027,183,true,Negative,"",""
"the addition of the zinc, which seems to work against colds, and honey.","method, might, compact, making",0.2668371744,184,true,Positive,"",""
?,off-topic,0.0,185,"","","",""
Added fizz,"added, listed, zinc, aloe",0.04456446,186,true,Positive,"",""
helps with a sore throat,"help, might, throat, helps",0.1723263071,187,true,Positive,"",""
The addition of the other ingredients and the fact that it comes in a dissolvable tablet.,"method, might, compact, making",0.3657022951,188,true,Positive,"",""
its new,off-topic,0.0,189,true,Positive,"",""
convenient,"simple, solution, problem, method",0.0708187491,190,true,Positive,"",""
easier to do that traditional saltwater gargle,off-topic,0.1209386941,191,true,Positive,"",""
It's fizzy. Big deal,off-topic,0.1008754584,192,true,Negative,"",""
??,off-topic,0.0,193,"","","",""
works on a sore throat,off-topic,0.0306148189,194,true,Positive,"",""
it's ready to use and has a minty taste,"water, salt, right, stuff",0.2739953622,195,true,Positive,"",""
A salt water rinse is more palatable,"water, warm, salt, hot",0.1310164965,196,true,Negative,"",""
huh??,off-topic,0.0294517853,197,"","","",""
a,off-topic,0.0,198,"","","",""
easy to use and convienient,"tastes, easy, convenient, great",0.1995635215,199,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,200,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,201,true,Negative,"",""
The statement makes the product sound unique and worth trying,"method, might, compact, making",0.3217478468,202,true,Positive,"",""
the ingredients in the product,"product, thing, market, faster",0.0991535712,203,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,204,true,Negative,"",""
delivery method,"simple, solution, problem, method",0.0819901,205,true,Positive,"",""
not sure,"never, something, need, yucky",0.1335195091,206,true,Neutral,"",""
Nothing really. They merely packaging a time-tested remedy.,"water, salt, right, stuff",0.3392296254,207,true,Negative,"",""
the benefits of helping to ease the sore throat,"help, might, throat, helps",0.1679194827,208,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,209,true,Negative,"",""
"contains ingredients that you would normally put together in your kitchen, but in an easy to use form that you can take with you anywhere","contains, zinc, natural, chamomile",0.4031659926,210,true,Positive,"",""
price,"product, thing, market, faster",0.0547683862,211,true,Positive,"",""
can gargle with a cold,off-topic,0.1294593089,212,true,Positive,"",""
updating old fashioned sore throat remedy,"treat, releif, treatments, throat",0.2570400881,213,true,Positive,"",""
the flavorings,"honey, aloe, zinc, salty",0.073898565,214,true,Positive,"",""
"It has natural ingredients, honey, aloe","natural, uses, includes, ingredients",0.120993162,215,true,Positive,"",""
No idea. Never heard of it or products like it.,"product, thing, market, faster",0.2392435029,216,true,Neutral,"",""
NA.,na,0.0179325123,217,true,Negative,"",""
Nothing,"water, love, know, keep",0.1346755027,218,true,Negative,"",""
different,"method, might, compact, making",0.1013124749,219,true,Positive,"",""
I'm not sure,"never, something, need, yucky",0.1888251007,220,true,Neutral,"",""
Sore throat relief just a fizzy gargle away.,"away, irritation, just, fizzy",0.2277053986,221,true,Positive,"",""
to get rid of a sore throat,"never, something, need, yucky",0.257502076,222,true,Positive,"",""
saltwater  for sore throat relief as been around for a long time.,"relief, gives, several, throat",0.0971739283,223,true,Negative,"",""
nothing I take zinc,"never, something, need, yucky",0.2750787406,224,true,Negative,"",""
something new and made with some old fashion products used in it,"product, thing, market, faster",0.1742737756,225,true,Positive,"",""
nothing. it is no easier than putting salt in water and gargling. you have somehow managed to further monetize a simple home remedy.,"water, warm, salt, hot",0.3169668514,226,true,Negative,"",""
give it a try,"never, something, need, yucky",0.1907667372,227,true,Positive,"",""
"Gargling anywhere, anytime!","water, salt, right, stuff",0.2181176693,228,true,Positive,"",""
easy to use,"tastes, easy, convenient, great",0.162942933,229,true,Positive,"",""
has natural ingredients,"natural, uses, includes, ingredients",0.0632858245,230,true,Positive,"",""
The name,off-topic,0.0,231,true,Negative,"",""
"includes honey, chamomile, aloe and zinc minty taste","includes, aloe, honey, zinc",0.1895313997,232,true,Positive,"",""
easy to use,"tastes, easy, convenient, great",0.162942933,233,true,Positive,"",""
n/a,off-topic,0.0,234,true,Negative,"",""
nothing-you can use the same products that are already in your house and not have to spend any extra money.,"product, thing, market, faster",0.2686583927,235,true,Negative,"",""
na,na,0.0179325123,236,true,Negative,"",""
That it is now in an easy pill form and tastes good,"method, might, compact, making",0.3441545053,237,true,Positive,"",""
none,"none, noted",0.0307399611,238,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,239,true,Negative,"",""
sore throat in a short step,off-topic,0.099603893,240,true,Positive,"",""
Gargle away the irritation,"away, irritation, just, fizzy",0.1499494365,241,true,Positive,"",""
never have heard of or seen a gargle that helps with sore throat pain.,"never, something, need, yucky",0.3673171719,242,true,Positive,"",""
time tested saltwater remedy made easy,off-topic,0.238879846,243,true,Positive,"",""
It's a gargle similar to the saltwater gargle but also with honey and other ingredients that work,"method, might, compact, making",0.3075595603,244,true,Positive,"",""
how many ingredients it has,"honey, aloe, zinc, salty",0.1115172808,245,true,Positive,"",""
Grandmas remedy.,off-topic,0.104866364,246,true,Negative,"",""
salt with other ingredients mixed into it.,"honey, aloe, zinc, salty",0.1208150734,247,true,Positive,"",""
it's an easy and quick way to soothe a sore throat,"tastes, easy, convenient, great",0.3151266408,248,true,Positive,"",""
not so sure at this time,"never, something, need, yucky",0.1888251007,249,true,Negative,"",""
ingredients added to make solution taste betteraddition of zinc,"added, listed, zinc, aloe",0.3147161589,250,true,Positive,"",""
none,"none, noted",0.0307399611,251,true,Negative,"",""
Don't know have to check .,"water, love, know, keep",0.1998933617,252,true,Neutral,"",""
combination of soothing elements,"simple, solution, problem, method",0.1066616695,253,true,Positive,"",""
10 tablet tube,off-topic,0.071211873,254,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,255,true,Negative,"",""
"honey,chamomile, aloe & zinc","honey, aloe, zinc, salty",0.1420388638,256,true,Positive,"",""
no mixing,off-topic,0.0055921759,257,true,Positive,"",""
stops sore throat,off-topic,0.0671946516,258,true,Positive,"",""
seems to be something new,"never, something, need, yucky",0.2404571319,259,true,Neutral,"",""
nothing,"water, love, know, keep",0.1346755027,260,true,Negative,"",""
ingredients,"honey, aloe, zinc, salty",0.0788546255,261,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,262,true,Negative,"",""
A minty taste should also freshen breath and not have salty taste,"honey, aloe, zinc, salty",0.3242675439,263,true,Positive,"",""
na,na,0.0179325123,264,true,Negative,"",""
the natural ingredients,"natural, uses, includes, ingredients",0.0632858245,265,true,Positive,"",""
"some theingridents I know, could be that can help","never, something, need, yucky",0.2920257545,266,true,Neutral,"",""
Nothing.,"water, love, know, keep",0.1346755027,267,true,Negative,"",""
dissolve and gargle away the irritation,"away, irritation, just, fizzy",0.1810588974,268,true,Positive,"",""
none,"none, noted",0.0307399611,269,true,Negative,"",""
A new product to treat a sore throat. Uses new items to act faster and last longer.,off-topic,0.122027119,270,true,Positive,"",""
Has different flavors to choose from.,"method, might, compact, making",0.2120378648,271,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,272,true,Negative,"",""
very different,"method, might, compact, making",0.1013124749,273,true,Positive,"",""
better than older remedies,off-topic,0.0330486591,274,true,Positive,"",""
DROP TABLET INTO WATER,"water, warm, salt, hot",0.1212061863,275,true,Positive,"",""
don't know,"water, love, know, keep",0.1160765104,276,true,Neutral,"",""
Not a product that interests me,"product, thing, market, faster",0.1047307341,277,true,Negative,"",""
no opinion,off-topic,0.0288044708,278,true,Neutral,"",""
"one tablet in water, gargle away throat irritation","water, warm, salt, hot",0.1970766514,279,true,Positive,"",""
new interesting for sore throught,"method, might, compact, making",0.2218142414,280,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,281,true,Negative,"",""
contains natural ingredients,"contains, zinc, natural, chamomile",0.066119222,282,true,Positive,"",""
"saltwater, fizzy gargle, updated by a nurse, gargle away irritation","away, irritation, just, fizzy",0.2589475574,283,true,Positive,"",""
updated gargle for sore throat,off-topic,0.0750212967,284,true,Positive,"",""
not sure,"never, something, need, yucky",0.1335195091,285,true,Neutral,"",""
nothing,"water, love, know, keep",0.1346755027,286,true,Negative,"",""
packaging,"product, thing, market, faster",0.0643452161,287,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,288,true,Negative,"",""
a gargle for sore throat!,"treat, releif, treatments, throat",0.0751242567,289,true,Positive,"",""
You can carry it with you.,"water, love, know, keep",0.1407130298,290,true,Positive,"",""
Making your own gargling fluid,"method, might, compact, making",0.164931459,291,true,Positive,"",""
"It's not that expensive, contains honey, chamomile, aloe and zinc. Just dissolve and gargle away a sore throat.","contains, zinc, natural, chamomile",0.2258615905,292,true,Positive,"",""
It is a on the go tablet for sore throats. No one carries salt water with them to gargle with.,"water, warm, salt, hot",0.2980224507,293,true,Positive,"",""
"I guess it's not innovative, but the idea of selling something by convincing people that they have a need they never knew they had still strikes me as interesting.","never, something, need, yucky",0.5320921813,294,true,Mixed,"",""
na,na,0.0179325123,295,true,Negative,"",""
"natural ingredients, easy to use, at a good price","natural, uses, includes, ingredients",0.2485244254,296,true,Positive,"",""
it a pill that has soothing ingredients.,"honey, aloe, zinc, salty",0.1615065088,297,true,Positive,"",""
Nothing really stands out,off-topic,0.0916320727,298,true,Negative,"",""
Nothing,"water, love, know, keep",0.1346755027,299,true,Negative,"",""
Would work quickly,"never, something, need, yucky",0.1645338071,300,true,Positive,"",""
might help,"help, might, throat, helps",0.1828094421,301,true,Neutral,"",""
Combination of ingredients,"honey, aloe, zinc, salty",0.1422428137,302,true,Positive,"",""
dissolvable tablet,"ease, 10, application, packaged",0.0733758718,303,true,Positive,"",""
easy,"tastes, easy, convenient, great",0.1152180528,304,true,Positive,"",""
Name,off-topic,0.0,305,true,Negative,"",""
sounds great maybe too good to be true,"never, something, need, yucky",0.3217725708,306,true,Mixed,"",""
n/a,off-topic,0.0,307,true,Negative,"",""
Nothing,"water, love, know, keep",0.1346755027,308,true,Negative,"",""
that the salt gargle has natural additives,"natural, uses, includes, ingredients",0.1015049631,309,true,Positive,"",""
Clever use of nostalgia.,"water, salt, right, stuff",0.1691903138,310,true,Negative,"",""
"includes honey, chamomile, aloe and zinc","includes, aloe, honey, zinc",0.1227175859,311,true,Positive,"",""
Nothing.,"water, love, know, keep",0.1346755027,312,true,Negative,"",""
an easy way to help a sore throat by gargling away the irritation and it comes in a tablet form,"water, salt, right, stuff",0.4710822757,313,true,Positive,"",""
easy to use,"tastes, easy, convenient, great",0.162942933,314,true,Positive,"",""
flavors,"honey, aloe, zinc, salty",0.0727009074,315,true,Positive,"",""
natural,"natural, uses, includes, ingredients",0.0339173778,316,true,Positive,"",""
Don't know,"water, love, know, keep",0.1641569753,317,true,Neutral,"",""
This sounds like a great help for a sore throat. The ingredients combined into one tablet certainly sounds like it would work. Anything with a better flavor than salt is an exciting product for me.,"water, salt, right, stuff",0.6609882609,318,true,Positive,"",""
"Easy way to soothe a sore, dry throat","natural, uses, includes, ingredients",0.1562302203,319,true,Positive,"",""
its simple and I like that you get instant relief just by gargling,"never, something, need, yucky",0.3923674639,320,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,321,true,Negative,"",""
nothing,"water, love, know, keep",0.1346755027,322,true,Negative,"",""
adds everything that helps in one product,"product, thing, market, faster",0.2623866284,323,true,Positive,"",""
"all the old tried and true remedies in one tablet....i can't wait to try it, long overdue.","never, something, need, yucky",0.4090264507,324,true,Positive,"",""
new way to gargle and help throat,"help, might, throat, helps",0.2388384806,325,true,Positive,"",""
"Convenient for treating sore throat, plus has other ingredients like chamomile, etc. and a minty taste.","method, might, compact, making",0.3444593864,326,true,Positive,"",""
"don't have to mix up your own ingriediants for gargle, everything is in it",off-topic,0.0973790264,327,true,Positive,"",""
added mint,"added, listed, zinc, aloe",0.0492627165,328,true,Positive,"",""
pre made salt gargle with extra medicine,"medicine, care, nurse, updated",0.0760264297,329,true,Positive,"",""
nothing,"water, love, know, keep",0.1346755027,330,true,Negative,"",""
fizzy gargle,"honey, aloe, zinc, salty",0.1326953145,331,true,Positive,"",""
It is a quick and easy gargle,"tastes, easy, convenient, great",0.2557412854,332,true,Positive,"",""
That it is easy to use,"tastes, easy, convenient, great",0.1995635215,333,true,Positive,"",""
thghfg,off-topic,0.0,334,"","","",""
nothing,"water, love, know, keep",0.1346755027,335,true,Negative,"",""
convenient  sound good,off-topic,0.13993319,336,true,Positive,"",""
developed by a nurse,"ease, 10, application, packaged",0.0730918333,337,true,Positive,"",""
all of the above,off-topic,0.0,338,true,Positive,"",""
nothing really,"water, love, know, keep",0.1346755027,339,true,Negative,"",""
n/a,off-topic,0.0,340,true,Negative,"",""
an easy product to help with a sore throat,"product, thing, market, faster",0.2532779402,341,true,Positive,"",""
the ingredients,"honey, aloe, zinc, salty",0.0788546255,342,true,Positive,"",""
tablet form,"method, might, compact, making",0.1141113955,343,true,Positive,"",""
