Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
nothing,"nothing, comes, mind, dislike",0.2182178902,39,true,Positive,"",""
yogurt?,off-topic,0.0696139142,40,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,41,true,Positive,"",""
the name is ridiculous,off-topic,0.2394420214,42,true,Negative,"",""
none,none,0.0714011791,43,true,Positive,"",""
its claims,off-topic,0.1176964565,44,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,45,true,Positive,"",""
it is just a soap,off-topic,0.0181908883,46,true,Negative,"",""
zzzzzzzzzzzzzzzzzzzzzzzz,off-topic,0.0,47,true,Negative,"",""
I don't think anything is least innovative.,off-topic,0.4602533985,48,true,Positive,"",""
that it is dial,off-topic,0.015205718,49,true,Neutral,"",""
Honey,off-topic,0.12238344,50,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,51,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,52,true,Positive,"",""
Rich lather,off-topic,0.1550963833,53,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,54,true,Positive,"",""
rinses clean - how you rinse yogurt clean  - well,off-topic,0.1023252747,55,true,Negative,"",""
body washes are everywhere,"body, wash, washes, another",0.2461122218,56,true,Negative,"",""
food in the ingredients,off-topic,0.1092852288,57,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,58,true,Positive,"",""
"Body wash, many types and brands",off-topic,0.2449394081,59,true,Negative,"",""
yogurt for the skin,off-topic,0.1179230345,60,true,Negative,"",""
all the additives,off-topic,0.0557008642,61,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,62,true,Positive,"",""
I eat yogurt. I don't wash with it.,off-topic,0.2998452274,63,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,64,true,Positive,"",""
price is too high,off-topic,0.0988394087,65,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,66,true,Positive,"",""
none,none,0.0714011791,67,true,Positive,"",""
Nothing.,"nothing, comes, mind, dislike",0.2182178902,68,true,Positive,"",""
nothing.,"nothing, comes, mind, dislike",0.2182178902,69,true,Positive,"",""
n/a,off-topic,0.0,70,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,71,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,72,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,73,true,Positive,"",""
softens skin like some other  body washes,"body, wash, washes, another",0.2410420843,74,true,Negative,"",""
the scent,off-topic,0.078501872,75,true,Negative,"",""
don/t know,off-topic,0.2437798597,76,true,Neutral,"",""
gfhncvb,off-topic,0.0,77,"","","",""
yucky,off-topic,0.0,78,true,Negative,"",""
No Comment,off-topic,0.1441694855,79,true,Neutral,"",""
don't use,off-topic,0.0,80,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,81,true,Positive,"",""
not sure,off-topic,0.2010140461,82,true,Neutral,"",""
it's bodywash,off-topic,0.0,83,true,Negative,"",""
none,none,0.0714011791,84,true,Positive,"",""
The package,off-topic,0.0330989121,85,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,86,true,Positive,"",""
Can't tell,off-topic,0.2645507354,87,true,Neutral,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,88,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,89,true,Positive,"",""
same as others,off-topic,0.1345537612,90,true,Negative,"",""
the maker of it,off-topic,0.0596767825,91,true,Neutral,"",""
Another body wash...same promises.,"body, wash, washes, another",0.2952046918,92,true,Negative,"",""
na,na,0.0424821098,93,true,Positive,"",""
vanilla,off-topic,0.0564403317,94,true,Negative,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,95,true,Positive,"",""
similar to many others,off-topic,0.2403524397,96,true,Negative,"",""
Why would I want a body wash made with yogurt?  I hate yogurt and I also dislike cheap body wash.,off-topic,0.8611740885,97,true,Negative,"",""
hydrating body wash,"body, wash, washes, another",0.2055899447,98,true,Negative,"",""
Who needs to put yogurt (Greek or otherwise) on their skin?,off-topic,0.1441219624,99,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,100,true,Positive,"",""
who wants to smell like food?,off-topic,0.2270492658,101,true,Negative,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,102,true,Positive,"",""
don't know,off-topic,0.1870350455,103,true,Neutral,"",""
it's still just a body wash,"body, wash, washes, another",0.2373948198,104,true,Negative,"",""
ditto to what I said before,off-topic,0.2750955556,105,"","","",""
It's body wash,"body, wash, washes, another",0.2055899447,106,true,Negative,"",""
none,none,0.0714011791,107,true,Positive,"",""
It's body wash.,"body, wash, washes, another",0.2055899447,108,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,109,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,110,true,Positive,"",""
do not like yogurt,off-topic,0.0984489416,111,true,Negative,"",""
NOTHING I CAN FIND IN THE DISCRIPTION,off-topic,0.4813508474,112,true,Positive,"",""
package,off-topic,0.0234044652,113,true,Positive,"",""
"Just another body wash, with supposedly exotic ingredients",off-topic,0.3740118939,114,true,Negative,"",""
nothing except to jump on that greek yogurt train and ride to the Ionian canal and jump in.,off-topic,0.1202937439,115,true,Negative,"",""
na,na,0.0424821098,116,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,117,true,Positive,"",""
no idea,off-topic,0.1457498171,118,true,Positive,"",""
the yogurt going into the product almost tells me that this really is only a product that women should only use. I would not use it.,off-topic,0.0997377957,119,true,Negative,"",""
not stuff I would want to wash with. Sounds more like food.,off-topic,0.3847751169,120,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,121,true,Positive,"",""
na,na,0.0424821098,122,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,123,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,124,true,Positive,"",""
Many kiof bo wash available already,off-topic,0.1830806486,125,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,126,true,Positive,"",""
n/a,off-topic,0.0,127,true,Positive,"",""
the price,off-topic,0.0698900162,128,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,129,true,Positive,"",""
ugh,off-topic,0.0,130,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,131,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,132,true,Positive,"",""
na,na,0.0424821098,133,true,Positive,"",""
no comment,off-topic,0.1019432209,134,true,Neutral,"",""
body wash,"body, wash, washes, another",0.1678634869,135,true,Negative,"",""
None,none,0.0714011791,136,true,Positive,"",""
deliciously soft skin,off-topic,0.1626824296,137,true,Negative,"",""
don't know,off-topic,0.1870350455,138,true,Neutral,"",""
do not like the smell of yogurt,off-topic,0.2158262544,139,true,Negative,"",""
rich lather,off-topic,0.1550963833,140,true,Negative,"",""
natural moisture retention,off-topic,0.0487333627,141,true,Negative,"",""
?,off-topic,0.0,142,"","","",""
N/A.,off-topic,0.0,143,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,144,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,145,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,146,true,Positive,"",""
none,none,0.0714011791,147,true,Positive,"",""
not sure,off-topic,0.2010140461,148,true,Neutral,"",""
don't know,off-topic,0.1870350455,149,true,Neutral,"",""
NOTHING,"nothing, comes, mind, dislike",0.2182178902,150,true,Positive,"",""
with honey in it you stand a better chance of getting stung by bees and some people are allergic to them,off-topic,0.5598188747,151,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,152,true,Positive,"",""
nothing in particular,off-topic,0.1718731475,153,true,Positive,"",""
it's body wash,"body, wash, washes, another",0.1678634869,154,true,Negative,"",""
the price,off-topic,0.0698900162,155,true,Negative,"",""
nothing--it's just another body wash,"body, wash, washes, another",0.3279796331,156,true,Negative,"",""
na,na,0.0424821098,157,true,Positive,"",""
don't know,off-topic,0.1870350455,158,true,Neutral,"",""
smell,off-topic,0.1409190474,159,true,Negative,"",""
yogurt?,off-topic,0.0696139142,160,true,Negative,"",""
"I personally don't like this brand. the scent is not long lasting, it discipates within an hour.",off-topic,0.2268170355,161,true,Negative,"",""
"sounds good enough to eat, but I doubt that it is",off-topic,0.5310010791,162,true,Negative,"",""
hydrating body wash,"body, wash, washes, another",0.2055899447,163,true,Negative,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,164,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,165,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,166,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,167,true,Positive,"",""
the packaging is too plain,off-topic,0.0658876751,168,true,Positive,"",""
price,off-topic,0.0698900162,169,true,Negative,"",""
just another body wash really,"body, wash, washes, another",0.2373948198,170,true,Negative,"",""
n/a,off-topic,0.0,171,true,Positive,"",""
It's just another variation of body wash,"body, wash, washes, another",0.2638720136,172,true,Negative,"",""
None.,none,0.0714011791,173,true,Positive,"",""
it is unnecessary,off-topic,0.1216594857,174,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,175,true,Positive,"",""
it has food in it,off-topic,0.0767800545,176,true,Negative,"",""
Kind of the same old stuff,off-topic,0.3389011534,177,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,178,true,Positive,"",""
na,na,0.0424821098,179,true,Positive,"",""
n/a,off-topic,0.0,180,true,Positive,"",""
none,none,0.0714011791,181,true,Positive,"",""
I don't want to wash my body with something that says it has greek yogurt in it. gross,off-topic,0.2483553756,182,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,183,true,Negative,"",""
It is a body wash and not a soap,off-topic,0.1973917291,184,true,Negative,"",""
"nothing, just not something I would use.","nothing, comes, mind, dislike",0.4809251787,185,true,Mixed,"",""
none,none,0.0714011791,186,true,Positive,"",""
rich lather,off-topic,0.1550963833,187,true,Negative,"",""
na,na,0.0424821098,188,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,189,true,Positive,"",""
ITS BODY WASH,"body, wash, washes, another",0.2055899447,190,true,Negative,"",""
n/a,off-topic,0.0,191,true,Positive,"",""
I don't like,off-topic,0.0,192,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,193,true,Positive,"",""
rinses clean,off-topic,0.0527901401,194,true,Negative,"",""
na,na,0.0424821098,195,true,Positive,"",""
It's soap,off-topic,0.0181908883,196,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,197,true,Positive,"",""
na,na,0.0424821098,198,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,199,true,Positive,"",""
"soft, and a lot of moisture",off-topic,0.2515624872,200,true,Negative,"",""
rich lather,off-topic,0.1550963833,201,true,Negative,"",""
na,na,0.0424821098,202,true,Positive,"",""
rinses clean,off-topic,0.0527901401,203,true,Negative,"",""
just body wash,"body, wash, washes, another",0.2055899447,204,true,Negative,"",""
yogurt,off-topic,0.0696139142,205,true,Negative,"",""
Never used it,off-topic,0.2666404641,206,true,Neutral,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,207,true,Positive,"",""
na,na,0.0424821098,208,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,209,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,210,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,211,true,Positive,"",""
hydrating,off-topic,0.0,212,true,Negative,"",""
aaa,off-topic,-3.62959e-05,213,"","","",""
body wash,"body, wash, washes, another",0.1678634869,214,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,215,true,Positive,"",""
the hype the cost-just use soap,off-topic,0.0371005463,216,true,Negative,"",""
no comment,off-topic,0.1019432209,217,true,Neutral,"",""
yogurt?,off-topic,0.0696139142,218,true,Negative,"",""
yogurt with a vanilla honey body wash formula.  it seems silly to me to take desirable food elements and put it into an exterior cleansing product,off-topic,0.5564122772,219,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,220,true,Positive,"",""
color of package,off-topic,0.0216496701,221,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,222,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,223,true,Positive,"",""
nothing comes to mind,"nothing, comes, mind, dislike",0.3701358134,224,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,225,true,Positive,"",""
n/a,off-topic,0.0,226,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,227,true,Positive,"",""
none,none,0.0714011791,228,true,Positive,"",""
expensive,off-topic,0.0859187068,229,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,230,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,231,true,Positive,"",""
body wash,"body, wash, washes, another",0.1678634869,232,true,Negative,"",""
NA,na,0.0424821098,233,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,234,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,235,true,Positive,"",""
sound horrible,off-topic,0.0488190788,236,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,237,true,Negative,"",""
Nothing comes to mind,"nothing, comes, mind, dislike",0.3701358134,238,true,Positive,"",""
na,na,0.0424821098,239,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,240,true,Positive,"",""
Hydrating the skin is not a new idea.,off-topic,0.3091372138,241,true,Negative,"",""
na,na,0.0424821098,242,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,243,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,244,true,Positive,"",""
na,na,0.0424821098,245,true,Positive,"",""
Lasting refreshment?  Do I eat this or wash with it?,off-topic,0.3878688915,246,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,247,true,Positive,"",""
none,none,0.0714011791,248,true,Positive,"",""
It is body wash.  I don't use body wash.,"body, wash, washes, another",0.3140438279,249,true,Negative,"",""
same as other things on the market,off-topic,0.1364183818,250,true,Negative,"",""
I would definitely buy this,off-topic,0.2370607276,251,true,Positive,"",""
yogurt,off-topic,0.0696139142,252,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,253,true,Positive,"",""
jazz it up,off-topic,-0.034297863,254,true,Negative,"",""
n/a,off-topic,0.0,255,true,Positive,"",""
dont know,off-topic,0.2639917061,256,true,Neutral,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,257,true,Positive,"",""
none,none,0.0714011791,258,true,Positive,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,259,true,Positive,"",""
The hype.,off-topic,0.0794626131,260,true,Negative,"",""
good with it all,off-topic,0.2092479174,261,true,Positive,"",""
none,none,0.0714011791,262,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,263,true,Positive,"",""
nothing comes to mind,"nothing, comes, mind, dislike",0.3701358134,264,true,Positive,"",""
not sure,off-topic,0.2010140461,265,true,Neutral,"",""
na,na,0.0424821098,266,true,Positive,"",""
"Do not like the yoguart, honey. Sounds like something to eat not wear.",off-topic,0.5452439735,267,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,268,true,Positive,"",""
price,off-topic,0.0698900162,269,true,Negative,"",""
It sounds like the description of every other body wash I have used.,off-topic,0.2338008102,270,true,Negative,"",""
price,off-topic,0.0698900162,271,true,Negative,"",""
price,off-topic,0.0698900162,272,true,Negative,"",""
na,na,0.0424821098,273,true,Positive,"",""
na,na,0.0424821098,274,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,275,true,Positive,"",""
na,na,0.0424821098,276,true,Positive,"",""
Nothing however there are alot of body washes out there.,"body, wash, washes, another",0.3240427069,277,true,Mixed,"",""
na,na,0.0424821098,278,true,Positive,"",""
?,off-topic,0.0,279,"","","",""
nothing,"nothing, comes, mind, dislike",0.2182178902,280,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,281,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,282,true,Positive,"",""
body wash,"body, wash, washes, another",0.1678634869,283,true,Negative,"",""
lather rinses clean,off-topic,0.0646544533,284,true,Negative,"",""
no comment,off-topic,0.1019432209,285,true,Neutral,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,286,true,Positive,"",""
Rinses clean,off-topic,0.0527901401,287,true,Negative,"",""
It is a body wash,"body, wash, washes, another",0.2055899447,288,true,Negative,"",""
Not sure.,off-topic,0.2842767902,289,true,Neutral,"",""
don't know,off-topic,0.1870350455,290,true,Neutral,"",""
n/a,off-topic,0.0,291,true,Positive,"",""
none,none,0.0714011791,292,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,293,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,294,true,Positive,"",""
Vanilla Honey,off-topic,0.1490292411,295,true,Negative,"",""
"It's a body wash, there are dozens of brands of body washed on the shelves.","body, wash, washes, another",0.3650895616,296,true,Negative,"",""
"nothing wrong w/this product at all,great",off-topic,0.2624530111,297,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,298,true,Positive,"",""
HYDRATING BODY WASH,"body, wash, washes, another",0.2055899447,299,true,Negative,"",""
lots of products like this on the market,off-topic,0.0989146307,300,true,Negative,"",""
na,na,0.0424821098,301,true,Positive,"",""
none,none,0.0714011791,302,true,Positive,"",""
body wash is body wash,"body, wash, washes, another",0.2373948198,303,true,Negative,"",""
It has yogurt in it.,off-topic,0.0984489416,304,true,Negative,"",""
using yogurt to clean,off-topic,0.1270191032,305,true,Negative,"",""
yogart,off-topic,0.0,306,true,Negative,"",""
not sure,off-topic,0.2010140461,307,true,Neutral,"",""
not sure,off-topic,0.2010140461,308,true,Neutral,"",""
vanilla honey,off-topic,0.1490292411,309,true,Negative,"",""
lather,off-topic,0.0,310,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,311,true,Negative,"",""
Don't know as my household doesn't use body washes.,off-topic,0.184785846,312,true,Negative,"",""
everything else,"nothing, comes, mind, dislike",0.2795817387,313,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,314,true,Positive,"",""
retaining moisture,off-topic,0.0899109141,315,true,Negative,"",""
na,na,0.0424821098,316,true,Positive,"",""
There are a lot of moisturizing body washes on the shelves,"body, wash, washes, another",0.4042623077,317,true,Negative,"",""
it's soap,off-topic,0.0128629005,318,true,Negative,"",""
NA,na,0.0424821098,319,true,Positive,"",""
PRICEY,off-topic,0.0,320,true,Negative,"",""
price,off-topic,0.0698900162,321,true,Negative,"",""
just a body wash,"body, wash, washes, another",0.2055899447,322,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,323,true,Positive,"",""
n/a,off-topic,0.0,324,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,325,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,326,true,Positive,"",""
rich lather,off-topic,0.1550963833,327,true,Negative,"",""
it's body wash,"body, wash, washes, another",0.1678634869,328,true,Negative,"",""
none,none,0.0714011791,329,true,Positive,"",""
rich lather rinses clean,off-topic,0.1567600552,330,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,331,true,Negative,"",""
the container,off-topic,0.0432507608,332,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,333,true,Positive,"",""
none,none,0.0714011791,334,true,Positive,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,335,true,Positive,"",""
unknown,off-topic,0.0263244853,336,true,Positive,"",""
body wash,"body, wash, washes, another",0.1678634869,337,true,Negative,"",""
n/a,off-topic,0.0,338,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,339,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,340,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,341,true,Positive,"",""
not a thing,off-topic,0.1924497043,342,true,Positive,"",""
I think it is fine the way it is,off-topic,0.2002214639,343,true,Positive,"",""
It has rich lather,off-topic,0.1899535,344,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,345,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,346,true,Positive,"",""
weirdess,off-topic,0.0,347,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,348,true,Positive,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,349,true,Positive,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,350,true,Positive,"",""
The name,off-topic,0.0,351,true,Neutral,"",""
jhhjhj,off-topic,0.0,352,"","","",""
don't know,off-topic,0.1870350455,353,true,Neutral,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,354,true,Positive,"",""
Nothing,"nothing, comes, mind, dislike",0.2182178902,355,true,Positive,"",""
idk,off-topic,0.0,356,true,Neutral,"",""
"I don't want food in my body wash, gross",off-topic,0.363621283,357,true,Negative,"",""
tgy yhtswyg,off-topic,0.0,358,"","","",""
nothing,"nothing, comes, mind, dislike",0.2182178902,359,true,Positive,"",""
that it has a rich lather,off-topic,0.1550963833,360,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,361,true,Negative,"",""
not sure,off-topic,0.2010140461,362,true,Neutral,"",""
Nothing.,"nothing, comes, mind, dislike",0.2182178902,363,true,Positive,"",""
Just added Greek yogurt.,off-topic,0.0538207739,364,true,Negative,"",""
THE WORDS YOGURT AND HONEY ARE VERY UNAPPEALING.  MAKES ME THINK THIS PRODUCT WOULD BE STICKY.,off-topic,0.6570342245,365,true,Negative,"",""
yogert,off-topic,0.0,366,true,Negative,"",""
yogurt,off-topic,0.0696139142,367,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,368,true,Positive,"",""
yuck nothing,"nothing, comes, mind, dislike",0.3086066999,369,true,Negative,"",""
The price is expensive for a body wash. But if its something that I would really like then you over look the price.,off-topic,0.6370053799,370,true,Mixed,"",""
price,off-topic,0.0698900162,371,true,Negative,"",""
no sure if I should wash with it or eat it,off-topic,0.3617496274,372,true,Negative,"",""
None,none,0.0714011791,373,true,Positive,"",""
price,off-topic,0.0698900162,374,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,375,true,Positive,"",""
scent,off-topic,0.078501872,376,true,Negative,"",""
vanilla honey scent,off-topic,0.1863264565,377,true,Negative,"",""
Undecided,off-topic,0.0109744921,378,true,Neutral,"",""
everything,off-topic,0.2070811764,379,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,380,true,Positive,"",""
everything,off-topic,0.2070811764,381,true,Negative,"",""
made from food,off-topic,0.1085833944,382,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,383,true,Positive,"",""
it is body wash,"body, wash, washes, another",0.1678634869,384,true,Negative,"",""
price,off-topic,0.0698900162,385,true,Negative,"",""
kind of plain,off-topic,0.1767815418,386,true,Negative,"",""
liked,off-topic,0.1572770245,387,true,Positive,"",""
the vanilla honey scent,off-topic,0.1863264565,388,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,389,true,Positive,"",""
there's so many products out there that do similar things so i wouldn't go out of my way to purchase it,off-topic,0.421246262,390,true,Negative,"",""
dint like yogurt,off-topic,0.133253347,391,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,392,true,Positive,"",""
no idea,off-topic,0.1457498171,393,true,Negative,"",""
body wash,"body, wash, washes, another",0.1678634869,394,true,Negative,"",""
delicious on soft skin?,off-topic,0.1692340347,395,true,Negative,"",""
not sure,off-topic,0.2010140461,396,true,Neutral,"",""
Don't know,off-topic,0.264507498,397,true,Neutral,"",""
all,off-topic,0.0,398,true,Negative,"",""
soap,off-topic,0.0128629005,399,true,Negative,"",""
rich lather,off-topic,0.1550963833,400,true,Negative,"",""
NA,na,0.0424821098,401,true,Positive,"",""
price,off-topic,0.0698900162,402,true,Negative,"",""
everything,off-topic,0.2070811764,403,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,404,true,Positive,"",""
scent,off-topic,0.078501872,405,true,Negative,"",""
none,none,0.0714011791,406,true,Positive,"",""
colors,off-topic,0.0216546602,407,true,Positive,"",""
THe whole product.,off-topic,0.1795799685,408,true,Negative,"",""
Is shaped like other products.,off-topic,0.0858798116,409,true,Positive,"",""
the scent yuck,off-topic,0.111018412,410,true,Negative,"",""
Soap works just fine.,off-topic,0.0508652677,411,true,Negative,"",""
nothing,"nothing, comes, mind, dislike",0.2182178902,412,true,Positive,"",""
N/A,off-topic,0.0,413,true,Positive,"",""
NOTHING,"nothing, comes, mind, dislike",0.2182178902,414,true,Positive,"",""
