Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
Not a razor or laser,"laser, neither, razor, hair",0.0805647112,40,true,Positive,"",""
painless hair removal no water or cream needed,"water, need, creams, cream",0.1576545612,41,true,Positive,"",""
no cuts,"burns, cut, cuts, nicks",0.0547294327,42,true,Positive,"",""
Everything,"nothing, something, old, things",0.097768862,43,true,Positive,"",""
gently removes hair,"hair, unwanted, removes, painlessly",0.1876170589,44,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,45,true,Negative,"",""
"No nicks, cuts, bumps or burns is very appealing.","burns, cut, cuts, nicks",0.1833213267,46,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,47,true,Negative,"",""
don't know,"love, water, hate, want",0.0856876597,48,true,Neutral,"",""
It's safe to use anywhere and it's not a laser or razor.,"safe, gentle, easy, dermatologist",0.2345530115,49,true,Positive,"",""
gently remove unwanted hair,"hair, unwanted, removes, painlessly",0.2431852363,50,true,Positive,"",""
It gets rid of hair without having to shave it.,"away, get, nothing, back",0.2880586313,51,true,Positive,"",""
don't know,"love, water, hate, want",0.0856876597,52,true,Neutral,"",""
you don't need razors or laser to get rid of body hair,"away, get, nothing, back",0.3352227014,53,true,Positive,"",""
Not a razor or a laser.,"laser, neither, razor, hair",0.0805647112,54,true,Positive,"",""
painless hair removable and run by batteries,off-topic,0.0501137407,55,true,Positive,"",""
gently sweeps hair away,"away, get, nothing, back",0.1745916706,56,true,Positive,"",""
hair remover that does not cut or cause burns,"burns, cut, cuts, nicks",0.1876287571,57,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,58,true,Negative,"",""
sweeping away hair instantly.,"away, get, nothing, back",0.1757077865,59,true,Positive,"",""
don't need so don't know,"love, water, hate, want",0.1361954533,60,true,Negative,"",""
no need for water or creams,"water, need, creams, cream",0.1000778483,61,true,Positive,"",""
I don't know.,"love, water, hate, want",0.1211806505,62,true,Neutral,"",""
no need for water or cream,"water, need, creams, cream",0.1058363299,63,true,Positive,"",""
no comment,off-topic,0.0569746372,64,true,Neutral,"",""
Well I like the idea of a product that is neither a razor or a laser but removes hair although I would like to know how it works to be able to judge both its efficacy and safety.,off-topic,0.2179515086,65,true,Mixed,"",""
hair remover,"hair, unwanted, removes, painlessly",0.1288421465,66,true,Positive,"",""
safe and gentle no pain,"skin, pain, sensitive, types",0.1683498766,67,true,Positive,"",""
easy to use,"love, water, hate, want",0.1177264997,68,true,Positive,"",""
NOTHING,"nothing, something, old, things",0.103796716,69,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,70,true,Negative,"",""
rechargabe,off-topic,0.0,71,true,Positive,"",""
NO NICKS CUTS BUMPS OR BURNS AND NO NEED FOR WATER OR CREAMS,"water, need, creams, cream",0.2259968671,72,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,73,true,Negative,"",""
Nothing,"nothing, something, old, things",0.103796716,74,true,Negative,"",""
nothing same as alot of other products,"products, innovative, product, similar",0.055249522,75,true,Negative,"",""
That it's painless,"skin, pain, sensitive, types",0.0961563267,76,true,Positive,"",""
It's not a razor but apparently works like one.,"works, say, great, sounds",0.0766975601,77,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,78,true,Negative,"",""
EVERYTHING I REALLY LIKE ABOUT THIS,"nothing, something, old, things",0.2446726854,79,true,Positive,"",""
No water or cream involved,"water, need, creams, cream",0.1216381578,80,true,Positive,"",""
hair remover no  cuts,"burns, cut, cuts, nicks",0.1652295393,81,true,Positive,"",""
painless,"skin, pain, sensitive, types",0.0679927907,82,true,Positive,"",""
Gentle on sensitive skin.,"skin, pain, sensitive, types",0.1520928055,83,true,Positive,"",""
Not a permanent cure,off-topic,0.0704929924,84,true,Negative,"",""
Dermatologist recommended,"skin, pain, sensitive, types",0.0970672281,85,true,Positive,"",""
I assume it is like the No No hair remover only cheaper.  It is safe for all hair removal.,"hair, trying, tsk, able",0.4164114234,86,true,Positive,"",""
hair remover,"hair, unwanted, removes, painlessly",0.1288421465,87,true,Positive,"",""
no need for water or cream. only use batteries,"water, need, creams, cream",0.1419141133,88,true,Positive,"",""
That it doesn't use chemicals,off-topic,0.0935532483,89,true,Positive,"",""
Reminds me of No No!  Not particularly innovative-but maybe cheaper,"hair, trying, tsk, able",0.3071262593,90,true,Mixed,"",""
na,na,0.0108035211,91,true,Negative,"",""
Its not a razor or laser.,"laser, neither, razor, hair",0.0805647112,92,true,Positive,"",""
Don't know,"love, water, hate, want",0.1211806505,93,true,Neutral,"",""
fact that it is not a razor or laser and removes hair,"product, waxing, whether, etc",0.243096851,94,true,Positive,"",""
"A very different,safe & advanced way to easily remove hair at home.","hair, trying, tsk, able",0.2809114799,95,true,Positive,"",""
It doesn't use a cream or razor.,off-topic,0.0640964251,96,true,Positive,"",""
easy to use,"love, water, hate, want",0.1177264997,97,true,Positive,"",""
painless,"skin, pain, sensitive, types",0.0679927907,98,true,Positive,"",""
Battery powered shaving cream dispenser for depillatory cream.,"battery, lithium, uses, rechargeable",0.0900284272,99,true,Negative,"",""
foam to remove hair,"hair, unwanted, removes, painlessly",0.1975731889,100,true,Negative,"",""
Not a razor or a laser.  Sweeps away hair instantly.,"away, get, nothing, back",0.2448191529,101,true,Positive,"",""
if it really works,"works, say, great, sounds",0.0145633992,102,true,Positive,"",""
Removes hair gently and is safe to use,"safe, gentle, easy, dermatologist",0.2587382658,103,true,Positive,"",""
"gently sweeps away unwanted hair instantly and painlessly no nicks, cuts, bumps, not a razor, safe on all skin types","hair, trying, tsk, able",0.4532858678,104,true,Positive,"",""
hair remover,"hair, unwanted, removes, painlessly",0.1288421465,105,true,Positive,"",""
"can eliminate hair on legs without shaving - no nicks, cuts, bumps or burns","hair, trying, tsk, able",0.3350525696,106,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,107,true,Negative,"",""
"I am currently on a medication, and will be for an extended time, that restricts hair growth, and I haven't a single thing I can think about to say about this product, except that it might be the perfect thing for someone else..","product, waxing, whether, etc",0.4700302973,108,true,Neutral,"",""
it's SAFE - removes any discomfort or pain,"skin, pain, sensitive, types",0.188988411,109,true,Positive,"",""
Beats shaving,off-topic,0.0678425155,110,true,Positive,"",""
don't know,"love, water, hate, want",0.0856876597,111,true,Neutral,"",""
"removes hair instantly , no nicks, bumps, cuts or burns","burns, cut, cuts, nicks",0.2622329436,112,true,Positive,"",""
better than razors,"hair, trying, tsk, able",0.1610535272,113,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,114,true,Negative,"",""
Its not a razor or a laser and it gets rid of hair instantly and painlessly.,"away, get, nothing, back",0.2913637102,115,true,Positive,"",""
neeew and different then any other brand,"products, innovative, product, similar",0.1149108358,116,true,Positive,"",""
won't cut your self,"burns, cut, cuts, nicks",0.0980819339,117,true,Positive,"",""
no comment,off-topic,0.0569746372,118,true,Neutral,"",""
gentle and painless.  can use it anywhere!,"anywhere, can, anytime, use",0.2651057418,119,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,120,true,Negative,"",""
painless and fast.  use anywhere and okay for sensitive areas.,off-topic,0.1336855193,121,true,Positive,"",""
"nothing else needed, no damaged skin","hair, trying, tsk, able",0.2125607592,122,true,Negative,"",""
gentleness,"nothing, something, old, things",0.0694662233,123,true,Positive,"",""
"no nicks, cuts, bumps or burns. safe and gentle. no need for water or creams. use it anywhere","water, need, creams, cream",0.2300991719,124,true,Positive,"",""
dermatologist recommended,"skin, pain, sensitive, types",0.0970672281,125,true,Positive,"",""
Removes unwanted hair without water or cream.,"water, need, creams, cream",0.1737082268,126,true,Positive,"",""
it's safer than razors,"safe, gentle, easy, dermatologist",0.1150636894,127,true,Positive,"",""
NOTHING,"nothing, something, old, things",0.103796716,128,true,Negative,"",""
can't cut you,"burns, cut, cuts, nicks",0.0372744749,129,true,Positive,"",""
"hair removale with no nicks, cuts, bumps or burns.","burns, cut, cuts, nicks",0.2166720512,130,true,Positive,"",""
painless,"skin, pain, sensitive, types",0.0679927907,131,true,Positive,"",""
safe amd gemtle and no need for water or creams,"water, need, creams, cream",0.1545192461,132,true,Positive,"",""
Remove unwanted hair without razer or laser,"hair, trying, tsk, able",0.2872610843,133,true,Positive,"",""
"Not a razor or a laser,so what is it.","laser, neither, razor, hair",0.0805647112,134,true,Positive,"",""
Dermatologist recommended,"skin, pain, sensitive, types",0.0970672281,135,true,Positive,"",""
nothing in particular,"product, waxing, whether, etc",0.1052218353,136,true,Negative,"",""
removes hair,"hair, unwanted, removes, painlessly",0.141990555,137,true,Positive,"",""
"nothing I can think of, seems like a copy of the no no","nothing, something, old, things",0.2694610334,138,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,139,true,Negative,"",""
FULL BODY HAIR REMOVAL,"full, body, away, sweeps",0.1792692775,140,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,141,true,Negative,"",""
looks easy,"away, get, nothing, back",0.1578460133,142,true,Positive,"",""
it's not a razor,"hair, unwanted, removes, painlessly",0.0778543853,143,true,Positive,"",""
It gets rid of hair without any cream or razors and you can use it anywhere you have unwanted hair.,"hair, trying, tsk, able",0.3942817431,144,true,Positive,"",""
Gets rid of hair without the risk of getting cut by a razor or the pain of waxing,"hair, trying, tsk, able",0.3321557251,145,true,Positive,"",""
No Water needed,"water, need, creams, cream",0.0956739002,146,true,Positive,"",""
the price,"products, innovative, product, similar",0.0326330431,147,true,Positive,"",""
none,none,0.0274310499,148,true,Negative,"",""
"That it's not Nair, but a razor?",off-topic,0.0139319788,149,true,Neutral,"",""
"If it works then no more shaving, no water or shaving cream or painful razor cuts","water, need, creams, cream",0.1683260784,150,true,Neutral,"",""
"You can use it anywhere on your body,and can be used without the need for water,or electricity.","love, water, hate, want",0.2628808018,151,true,Positive,"",""
IT REMOVES BODY HAIR PAINLESSLY,"full, body, away, sweeps",0.1968455162,152,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,153,true,Negative,"",""
It's safe and gentle.,"safe, gentle, easy, dermatologist",0.1720761298,154,true,Positive,"",""
I'm not really sure how this product works so I don't know if it's innovative or not,"works, say, great, sounds",0.1584540088,155,true,Neutral,"",""
If it works that it removes hair instantly and is not a razor,"works, say, great, sounds",0.0651891969,156,true,Positive,"",""
"a way to shave with no pain, no bumps no nothing but that machine - that's innovation",off-topic,0.1732367047,157,true,Positive,"",""
n/a,off-topic,0.0,158,true,Negative,"",""
it doesn't hurt,"love, water, hate, want",0.0844819126,159,true,Positive,"",""
"gently on skin, safe, easy to use","skin, pain, sensitive, types",0.2521160022,160,true,Positive,"",""
Nothing,"nothing, something, old, things",0.103796716,161,true,Negative,"",""
That it takes unwanted hair with no nicks cuts bumps or burns,"away, get, nothing, back",0.2631854745,162,true,Positive,"",""
Uses rechargeable battery.,"battery, lithium, uses, rechargeable",0.109807759,163,true,Positive,"",""
a new form of hair removal,"product, waxing, whether, etc",0.1456587749,164,true,Positive,"",""
cost,off-topic,0.0436117061,165,true,Positive,"",""
none,none,0.0274310499,166,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,167,true,Negative,"",""
No idea,"product, waxing, whether, etc",0.1058577712,168,true,Negative,"",""
?,off-topic,0.0,169,"","","",""
looks like a great product,"products, innovative, product, similar",0.1084268373,170,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,171,true,Negative,"",""
not laser,"laser, neither, razor, hair",0.0398979451,172,true,Positive,"",""
Dermatologist recommended and safe.,"safe, gentle, easy, dermatologist",0.1624924984,173,true,Positive,"",""
No idea--unacquainted with this kind of product,"product, waxing, whether, etc",0.1773979546,174,true,Neutral,"",""
don't know,"love, water, hate, want",0.0856876597,175,true,Neutral,"",""
Can use without water or shaving cream.,"water, need, creams, cream",0.1628222133,176,true,Positive,"",""
everything,"nothing, something, old, things",0.097768862,177,true,Positive,"",""
no more shaving,"hair, unwanted, removes, painlessly",0.087959071,178,true,Positive,"",""
this is really an innovative product for all women who shave,off-topic,0.0121695955,179,true,Positive,"",""
use over and over,off-topic,0.0,180,true,Positive,"",""
full body hair remover,"full, body, away, sweeps",0.173306047,181,true,Positive,"",""
no shaving,"hair, unwanted, removes, painlessly",0.087959071,182,true,Positive,"",""
opposite the no-no?,off-topic,0.0340080619,183,true,Neutral,"",""
it rippes the hair out of your body,"full, body, away, sweeps",0.1490427724,184,true,Positive,"",""
The price is better than the no no,"products, innovative, product, similar",0.1300370108,185,true,Positive,"",""
it's cheaper than other products of it's type,off-topic,0.0611633493,186,true,Positive,"",""
instantly and painless,"away, get, nothing, back",0.13671651,187,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,188,true,Negative,"",""
Removes unwanted hair instantly and no pain,"skin, pain, sensitive, types",0.2160684855,189,true,Positive,"",""
"Full body, no need for water or creams","water, need, creams, cream",0.1774963966,190,true,Positive,"",""
not razor,"hair, unwanted, removes, painlessly",0.0778543853,191,true,Positive,"",""
not sure how it works if not razor or laser - intriguing,"works, say, great, sounds",0.066803555,192,true,Neutral,"",""
safe and gentle hair remover run by battery,off-topic,0.0683247396,193,true,Positive,"",""
Safe and gentle without creams,"hair, trying, tsk, able",0.2306917222,194,true,Positive,"",""
You can use this on the full body,"love, water, hate, want",0.1477531805,195,true,Positive,"",""
not sure,"away, get, nothing, back",0.1056587692,196,true,Neutral,"",""
Nothing,"nothing, something, old, things",0.103796716,197,true,Negative,"",""
Nothing unless you shave,"nothing, something, old, things",0.1648037091,198,true,Negative,"",""
looks effective without pain,"skin, pain, sensitive, types",0.2236512044,199,true,Positive,"",""
would like to try it and see,off-topic,0.1073879959,200,true,Positive,"",""
Nothing,"nothing, something, old, things",0.103796716,201,true,Negative,"",""
the complete body hair removal,"full, body, away, sweeps",0.152968757,202,true,Positive,"",""
"No wax, and it has a lithium battery!","battery, lithium, uses, rechargeable",0.0758167925,203,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,204,true,Negative,"",""
"that you can used it everywhere , no pain , no cream",off-topic,0.1812746134,205,true,Positive,"",""
na,na,0.0108035211,206,true,Negative,"",""
nothng,off-topic,0.0,207,true,Negative,"",""
the no nicks cuts or burns. but I'm still curious what exactly does it do and how?,"burns, cut, cuts, nicks",0.2228021858,208,true,Neutral,"",""
it's very easy to use .,"love, water, hate, want",0.1177264997,209,true,Positive,"",""
Hair removal for a low price.,off-topic,0.155070345,210,true,Positive,"",""
na,na,0.0108035211,211,true,Negative,"",""
Not being a razor,"hair, unwanted, removes, painlessly",0.1101027276,212,true,Positive,"",""
"that you won't get nicks or cuts, and don't have to use any lotions with it","away, get, nothing, back",0.2276712287,213,true,Positive,"",""
"painlessy, no nicks cuts bumps or burns. rechargeable battery safe on all skin types","skin, pain, sensitive, types",0.2830174822,214,true,Positive,"",""
That it is not a razor.,"hair, unwanted, removes, painlessly",0.1101027276,215,true,Positive,"",""
The idea that it can be used on all parts of the body.,"full, body, away, sweeps",0.2266831279,216,true,Positive,"",""
I don't believe that this product would give me a pain-free smoothe feeling,"love, water, hate, want",0.2938205688,217,true,Negative,"",""
none,none,0.0274310499,218,true,Negative,"",""
No need for water or creams,"water, need, creams, cream",0.1155599453,219,true,Positive,"",""
That it's allegedly safe with which to use to remove body hair.,"full, body, away, sweeps",0.2683666559,220,true,Positive,"",""
"no nicks, cuts, bumps or burns","burns, cut, cuts, nicks",0.1290669173,221,true,Positive,"",""
removes unwanted hair instantly and painlessly,"hair, unwanted, removes, painlessly",0.257231601,222,true,Positive,"",""
NONE,none,0.0274310499,223,true,Negative,"",""
none,none,0.0274310499,224,true,Negative,"",""
"not a razor or laser, gentle","laser, neither, razor, hair",0.1126502227,225,true,Positive,"",""
none,none,0.0274310499,226,true,Negative,"",""
Dermatologist recommendation,off-topic,0.051527077,227,true,Positive,"",""
the way it removes hair,"hair, unwanted, removes, painlessly",0.1739022041,228,true,Positive,"",""
I like that it isn't a razor and it just uses a battery to shave your legs,"battery, lithium, uses, rechargeable",0.222493863,229,true,Positive,"",""
no razors,"hair, unwanted, removes, painlessly",0.0630743854,230,true,Positive,"",""
no razors and safe for sensitive skin,"skin, pain, sensitive, types",0.1960462381,231,true,Positive,"",""
Don't know enough about it,"love, water, hate, want",0.1991475079,232,true,Neutral,"",""
na,na,0.0108035211,233,true,Negative,"",""
No shaving nor laser.  Assume it does not smell. Hope it really works.,"works, say, great, sounds",0.1219458457,234,true,Positive,"",""
instant and painless,"system, using, uses, battery",0.0883770626,235,true,Positive,"",""
painless hair removal,"hair, unwanted, removes, painlessly",0.1803264052,236,true,Positive,"",""
I would really like to try this. Is it safe for facial hair. It sounds like a great new product if it really works!!,"works, say, great, sounds",0.2571054667,237,true,Positive,"",""
"It is not a razor or laser but won't nick, cut, burn or bump.","burns, cut, cuts, nicks",0.1494434807,238,true,Positive,"",""
sweeps away unwanted hair instantly,"away, get, nothing, back",0.1995863676,239,true,Positive,"",""
They say that it safe and gentle on most sensitive skin.,"love, water, hate, want",0.307391793,240,true,Positive,"",""
na,na,0.0108035211,241,true,Negative,"",""
gentle and painless hair removal that's not shaving,"hair, unwanted, removes, painlessly",0.2535235057,242,true,Positive,"",""
no water or cream,"water, need, creams, cream",0.0726566485,243,true,Positive,"",""
it's not a razor or a laser,"laser, neither, razor, hair",0.0657808112,244,true,Positive,"",""
No nicks or cuts. Easy.,"love, water, hate, want",0.1865041375,245,true,Positive,"",""
removes hair painlessly,"hair, unwanted, removes, painlessly",0.1739022041,246,true,Positive,"",""
na,na,0.0108035211,247,true,Negative,"",""
"good price, easier than shaving, safe and gentle","products, innovative, product, similar",0.2530538896,248,true,Positive,"",""
"good price, no shaving, nicks, cuts or bumps","products, innovative, product, similar",0.2306100098,249,true,Positive,"",""
na,na,0.0108035211,250,true,Negative,"",""
n/a,off-topic,0.0,251,true,Negative,"",""
no need for water or creams,"water, need, creams, cream",0.1000778483,252,true,Positive,"",""
painless,"skin, pain, sensitive, types",0.0679927907,253,true,Positive,"",""
"full body hair remover, safe and gentle","full, body, away, sweeps",0.2384492198,254,true,Positive,"",""
no water or cream,"water, need, creams, cream",0.0726566485,255,true,Positive,"",""
Nothing,"nothing, something, old, things",0.103796716,256,true,Negative,"",""
I don't know.,"love, water, hate, want",0.1211806505,257,true,Neutral,"",""
No waxing,off-topic,0.0855072022,258,true,Positive,"",""
dermatologist recommended,"skin, pain, sensitive, types",0.0970672281,259,true,Positive,"",""
safe and gentle,"safe, gentle, easy, dermatologist",0.1404995716,260,true,Positive,"",""
Not much,off-topic,0.0,261,true,Negative,"",""
no idea,"product, waxing, whether, etc",0.0748527478,262,true,Negative,"",""
Dermatologist tested and no razors!,off-topic,0.1004344621,263,true,Positive,"",""
being safe and gentle,"safe, gentle, easy, dermatologist",0.1404995716,264,true,Positive,"",""
n/a,off-topic,0.0,265,true,Negative,"",""
"No nicks,scrapes or burns","burns, cut, cuts, nicks",0.0931511658,266,true,Positive,"",""
use anywhere - safe and gentle,"safe, gentle, easy, dermatologist",0.2182247565,267,true,Positive,"",""
Nothing.It's exactly like NO!,"product, waxing, whether, etc",0.189545113,268,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,269,true,Negative,"",""
It's not a razor or a laser.,"laser, neither, razor, hair",0.0805647112,270,true,Positive,"",""
I would have to try this first before I buy it.,"away, get, nothing, back",0.1684898347,271,true,Neutral,"",""
it's the NoNo at a reasonable price,"products, innovative, product, similar",0.0757223141,272,true,Positive,"",""
That it takes off hair with no pain or bad smell or shaving,"away, get, nothing, back",0.2961745049,273,true,Positive,"",""
use anywhere,"anywhere, can, anytime, use",0.1450531931,274,true,Positive,"",""
Nothing,"nothing, something, old, things",0.103796716,275,true,Negative,"",""
This is something I truly would like to try.  Hate shaving and electric razors have never been close enough.  Painlessly? and with no water or cream necessary; sounds like a winner to me.,off-topic,0.3615786201,276,true,Positive,"",""
You wouldn't worry about nicks when using this and you would feel real smooth with no razor burn,"love, water, hate, want",0.2274245471,277,true,Positive,"",""
It has a rechargeable battery.,"battery, lithium, uses, rechargeable",0.0340626703,278,true,Positive,"",""
price,"products, innovative, product, similar",0.0326330431,279,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,280,true,Negative,"",""
PAINLESSLY REMOVES HAIR,"hair, unwanted, removes, painlessly",0.1739022041,281,true,Positive,"",""
no comment,off-topic,0.0569746372,282,true,Neutral,"",""
Can be used on whole body,"full, body, away, sweeps",0.2018898026,283,true,Positive,"",""
"price, good for sensitive skin","hair, trying, tsk, able",0.2251692821,284,true,Positive,"",""
nothing,"nothing, something, old, things",0.103796716,285,true,Negative,"",""
Very easy to use and safe,"safe, gentle, easy, dermatologist",0.2060486147,286,true,Positive,"",""
That you can easily remove hair at home.,"hair, trying, tsk, able",0.2816808932,287,true,Positive,"",""
The price and where you can find it at.,"away, get, nothing, back",0.1806338573,288,true,Positive,"",""
Easy home hair removal,"hair, trying, tsk, able",0.2365588498,289,true,Positive,"",""
"no nicks,cuts, or burns and no need for water or cream","water, need, creams, cream",0.1596254693,290,true,Positive,"",""
don't know,"love, water, hate, want",0.0856876597,291,true,Neutral,"",""
sounds like the nono product which has been around,"products, innovative, product, similar",0.1064156226,292,true,Negative,"",""
no need for water or crams,"water, need, creams, cream",0.0995507921,293,true,Positive,"",""
Gets rid of hair without shaving,"away, get, nothing, back",0.2633746592,294,true,Positive,"",""
dermalogist recommended,"skin, pain, sensitive, types",0.0970368625,295,true,Positive,"",""
Nothing,"nothing, something, old, things",0.103796716,296,true,Negative,"",""
that you don't need water or creams to use it,"water, need, creams, cream",0.1155599453,297,true,Positive,"",""
no more waxing,off-topic,0.0604627225,298,true,Positive,"",""
Would not use,off-topic,0.0,299,true,Negative,"",""
for use all over body,"full, body, away, sweeps",0.1131909221,300,true,Positive,"",""
It removes hair instantly and painlessly.,"hair, unwanted, removes, painlessly",0.2453450743,301,true,Positive,"",""
seems easy to remove hair,"hair, trying, tsk, able",0.2570049716,302,true,Positive,"",""
Nothing,"nothing, something, old, things",0.103796716,303,true,Negative,"",""
Full body hair remover for less than $40.. Where can I buy one? Dermatologist recommend.,"full, body, away, sweeps",0.3585158308,304,true,Positive,"",""
no need for water or creams and can use anywhere there is unwanted hair,"water, need, creams, cream",0.181627726,305,true,Positive,"",""
hair removal without a laser,"hair, trying, tsk, able",0.2291201266,306,true,Positive,"",""
It's a non shaving product.,off-topic,0.0499424327,307,true,Positive,"",""
No water or creams,"water, need, creams, cream",0.0827678389,308,true,Positive,"",""
safe for all skin types and color. removes hair painlessly.,off-topic,0.1015872061,309,true,Positive,"",""
Not a razor so no cuts or nicks,"burns, cut, cuts, nicks",0.1307360347,310,true,Positive,"",""
home removal,"skin, pain, sensitive, types",0.1122479016,311,true,Positive,"",""
that it is over the counter and uses a laser,"system, using, uses, battery",0.1391056237,312,true,Positive,"",""
SHAVES WITHOUT THE HASSLE OF SHAVING,"hair, trying, tsk, able",0.2532355216,313,true,Positive,"",""
not sure the details are vague,off-topic,0.0147778745,314,true,Negative,"",""
lasers are all the rave now so it appears to be new,off-topic,0.1601233434,315,true,Positive,"",""
no water no creams,"water, need, creams, cream",0.0675796575,316,true,Positive,"",""
"""full body hair remover""","full, body, away, sweeps",0.173306047,317,true,Positive,"",""
It's neither a razor nor a laser.,"laser, neither, razor, hair",0.1846101448,318,true,Positive,"",""
that it's safe for all skin types no nicks or cuts and uses a rechargeable battery,"system, using, uses, battery",0.2604348355,319,true,Positive,"",""
Ability to remove unwanted body hair without use of lasers or sharp blades.,"hair, trying, tsk, able",0.3652226489,320,true,Positive,"",""
NA,na,0.0108035211,321,true,Negative,"",""
no razor blades,off-topic,0.0276610002,322,true,Positive,"",""
It's a awesome product and great packaging,"products, innovative, product, similar",0.0907894638,323,true,Positive,"",""
the price it would be worth trying,"products, innovative, product, similar",0.109664442,324,true,Positive,"",""
not a razor,"hair, unwanted, removes, painlessly",0.0778543853,325,true,Positive,"",""
This product is a laser.,"products, innovative, product, similar",0.071892791,326,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,327,true,Negative,"",""
NOTHING!,"nothing, something, old, things",0.103796716,328,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,329,true,Negative,"",""
nothing,"nothing, something, old, things",0.103796716,330,true,Negative,"",""
Pricey,off-topic,0.0,331,true,Negative,"",""
