Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
That it's a GREEN household paint.,off-topic,0.0293525886,92,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,93,true,Negative,"",""
Dries quickly,"quickly, days, supposedly, coats",0.1288061697,94,true,Positive,"",""
Patented technology,"technology, manufacturing, patent, methods",0.0235525759,95,true,Positive,"",""
all natural and dries fast,"natural, made, ingredients, makes",0.1277149288,96,true,Positive,"",""
"Zero VOC, dries naturally in the same day, patent","raw, possible, materials, proprietary",0.2584002177,97,true,Positive,"",""
do not know,"anything, go, love, come",0.0721733237,98,true,Neutral,"",""
"I guess that it's ""green""","green, odors, practices, zero",0.0870613179,99,true,Neutral,"",""
nothing,"anything, go, love, come",0.0922592168,100,true,Negative,"",""
Nothing,"anything, go, love, come",0.0922592168,101,true,Negative,"",""
It is a more natural paint,"natural, made, ingredients, makes",0.1168557598,102,true,Positive,"",""
too expensive toconsider,"low, cost, fast, less",0.1302871088,103,true,Negative,"",""
NA,na,0.0076648795,104,true,Negative,"",""
n/a,off-topic,0.0,105,true,Negative,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,106,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,107,true,Positive,"",""
Environmentally friendly,"eco, 0, friendly, totally",0.0985867684,108,true,Positive,"",""
good for environment,"environment, good, environmental, absolutely",0.1489370176,109,true,Positive,"",""
green manufacturing practice in paint,off-topic,0.0812130711,110,true,Positive,"",""
none,none,0.0171742328,111,true,Negative,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,112,true,Positive,"",""
not my thing,"anything, go, love, come",0.0821748008,113,true,Negative,"",""
nothing,"anything, go, love, come",0.0922592168,114,true,Negative,"",""
none,none,0.0171742328,115,true,Negative,"",""
nothing,"anything, go, love, come",0.0922592168,116,true,Negative,"",""
?,off-topic,0.0,117,"","","",""
zero voc and zero emissions dries quickly,"zero, emissions, friendly, biggest",0.285467293,118,true,Positive,"",""
green,"green, odors, practices, zero",0.0413722056,119,true,Positive,"",""
Fast drying,"low, cost, fast, less",0.0860213664,120,true,Positive,"",""
zero VOC and zero emissions,"zero, emissions, friendly, biggest",0.188354213,121,true,Positive,"",""
This product has zero VOC and emissions. Great for those of us with asthma and allergies. I would be interested in finding out what technology and manufacturing methods are being used.,"technology, manufacturing, patent, methods",0.2523086989,122,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,123,true,Negative,"",""
na,na,0.0076648795,124,true,Negative,"",""
nothing,"anything, go, love, come",0.0922592168,125,true,Negative,"",""
"Zero VOC and zero emissions, all natural","natural, made, ingredients, makes",0.1957285458,126,true,Positive,"",""
zero VOC and zero emissons,"zero, emissions, friendly, biggest",0.1593800823,127,true,Positive,"",""
zero voc,"zero, emissions, friendly, biggest",0.1136434572,128,true,Positive,"",""
don't know,"anything, go, love, come",0.0721733237,129,true,Neutral,"",""
It has zero emissions which is great for me. I have allergies and when comes painting a room I would be able to breath and not have any reactions.,"painting, comes, home, interiors",0.3549369218,130,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,131,true,Negative,"",""
not sure if there is anything innovative,"anything, go, love, come",0.1851014311,132,true,Neutral,"",""
Dries quickly,"quickly, days, supposedly, coats",0.1288061697,133,true,Positive,"",""
"environmentally friendly, zero VOC/emissions option","friendly, eco, environmentally, quickly",0.2949776864,134,true,Positive,"",""
Zero VOC,"zero, emissions, friendly, biggest",0.1136434572,135,true,Positive,"",""
zero VOC emissions,"zero, emissions, friendly, biggest",0.1748198694,136,true,Positive,"",""
that it is environmentally friendly,"eco, 0, friendly, totally",0.0985867684,137,true,Positive,"",""
beside it being new and differnt I like that the fact it dries quickly the same day.,"find, means, people, put",0.3419075592,138,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,139,true,Positive,"",""
It has zero emmissions.,"zero, emissions, friendly, biggest",0.1359841448,140,true,Positive,"",""
It's green and high performance.,off-topic,0.0782547153,141,true,Positive,"",""
zero VOC,"zero, emissions, friendly, biggest",0.1136434572,142,true,Positive,"",""
"Nothing, as far as I'm concerned.","find, means, people, put",0.1694346771,143,true,Negative,"",""
nothing,"anything, go, love, come",0.0922592168,144,true,Negative,"",""
"""green"" for the environment","green, odors, practices, zero",0.087495035,145,true,Positive,"",""
Nothing,"anything, go, love, come",0.0922592168,146,true,Negative,"",""
high green content,off-topic,0.0681696559,147,true,Positive,"",""
What it is made from,off-topic,0.0,148,true,Positive,"",""
SAME DAY DRYING,"base, water, drying, quick",0.1218989305,149,true,Positive,"",""
I have a brand,"products, product, innovative, several",0.059912615,150,true,Negative,"",""
It is natural an that it has a patent on the formula,off-topic,0.0947105176,151,true,Positive,"",""
Zero VOC emissions.,"zero, emissions, friendly, biggest",0.1748198694,152,true,Positive,"",""
Nothing,"anything, go, love, come",0.0922592168,153,true,Negative,"",""
that it is environmentally friendly,"eco, 0, friendly, totally",0.0985867684,154,true,Positive,"",""
nothing innovative about this product,"products, product, innovative, several",0.1573965306,155,true,Negative,"",""
Advertises how environment friendly it is.,"environment, good, environmental, absolutely",0.1274570868,156,true,Positive,"",""
zero voc and emissions,"zero, emissions, friendly, biggest",0.1748198694,157,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,158,true,Negative,"",""
That it emits no odors.,off-topic,0.1124352043,159,true,Positive,"",""
same day use.,off-topic,0.0,160,true,Positive,"",""
I like green products,"products, product, innovative, several",0.1108327211,161,true,Positive,"",""
zero VOC emissions,"zero, emissions, friendly, biggest",0.1748198694,162,true,Positive,"",""
zero VOC and emissions,"zero, emissions, friendly, biggest",0.1748198694,163,true,Positive,"",""
"nothing. PPG has a paint,Pure Performance, with the same properties and a much lower price.",off-topic,0.1865889432,164,true,Negative,"",""
green practices,"green, odors, practices, zero",0.072639109,165,true,Positive,"",""
Just the best paint I have used.,"paint, expensive, appeals, breathe",0.109625154,166,true,Positive,"",""
zero voc,"zero, emissions, friendly, biggest",0.1136434572,167,true,Positive,"",""
Good description and very idealistic. Way too expensive; definitely would not buy,off-topic,0.1218334521,168,true,Negative,"",""
Drying time,"base, water, drying, quick",0.0995300599,169,true,Positive,"",""
zero emmissions,"zero, emissions, friendly, biggest",0.1110305893,170,true,Positive,"",""
Fast drying and zero emissions,"low, cost, fast, less",0.2114954775,171,true,Positive,"",""
"dont like the price,this brand of paint has been on the market seems like forever,,its a good product,live on a fixed income",off-topic,0.2128681078,172,true,Negative,"",""
environmentally friendly & zero VOC plus dries quickly,"friendly, eco, environmentally, quickly",0.3258828985,173,true,Positive,"",""
zero emissions and dries quickly,"zero, emissions, friendly, biggest",0.2606775868,174,true,Positive,"",""
raw materials and greenest possible practices,"raw, possible, materials, proprietary",0.2702764735,175,true,Positive,"",""
no opinion,off-topic,0.0204171704,176,true,Neutral,"",""
"eco friendly and zero VOC, not just low VOCmade buy Benjamin Moore so you know the quality will still be there","low, cost, fast, less",0.4571107896,177,true,Positive,"",""
sounds like it could be used by people who are allergic to the fumes ans smell of paint,off-topic,0.1581042631,178,true,Positive,"",""
clean,off-topic,0.0368726429,179,true,Positive,"",""
It has zero VOC and no emissions.  It also dries fast.,"low, cost, fast, less",0.2887646286,180,true,Positive,"",""
zero voc and emissions and can move back in on the same day,"find, means, people, put",0.2900334622,181,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,182,true,Positive,"",""
environmental reasons,"environment, good, environmental, absolutely",0.1011887325,183,true,Positive,"",""
zero VOC,"zero, emissions, friendly, biggest",0.1136434572,184,true,Positive,"",""
That it is environmentally friendly and dries quickly.,"friendly, eco, environmentally, quickly",0.2205895265,185,true,Positive,"",""
Same day use,off-topic,0.0,186,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,187,true,Negative,"",""
"Well, it says that it is an environmentally friendly, Zero VOC, whatever that means. And it says it i9s formulated with the greenest possible practices. Also, it says that Natura dries quickly to allow full, same day use of the newly painted room.","find, means, people, put",0.6332562359,188,true,Positive,"",""
na,na,0.0076648795,189,true,Negative,"",""
na,na,0.0076648795,190,true,Negative,"",""
zero emisions,"zero, emissions, friendly, biggest",0.1110305893,191,true,Positive,"",""
Environmentally responsible,off-topic,0.0451924589,192,true,Positive,"",""
Formulated w/ proprietary raw materials,"raw, possible, materials, proprietary",0.19717232,193,true,Positive,"",""
fast dry,"dry, time, fast, easy",0.0851627574,194,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,195,true,Positive,"",""
patented,"low, cost, fast, less",0.055013831,196,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,197,true,Negative,"",""
"ingredients being ""green""","green, odors, practices, zero",0.0748041084,198,true,Positive,"",""
same day use of painted room,"painted, room, newly, full",0.0875165588,199,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,200,true,Positive,"",""
Zero VOC and zero emissions.,"zero, emissions, friendly, biggest",0.188354213,201,true,Positive,"",""
Formulated with proprietary raw materials and the greenest possible practices.,"raw, possible, materials, proprietary",0.3058109012,202,true,Positive,"",""
It was granted a patent.,off-topic,0.0549401461,203,true,Positive,"",""
zero VOC,"zero, emissions, friendly, biggest",0.1136434572,204,true,Positive,"",""
that it is natural,"natural, made, ingredients, makes",0.0599269911,205,true,Positive,"",""
high performance properties,off-topic,0.0656019199,206,true,Positive,"",""
its the same direction all the other paint companies are headed,"products, product, innovative, several",0.1288050349,207,true,Positive,"",""
DK,off-topic,0.0026830785,208,true,Neutral,"",""
no VOC,off-topic,0.018904266,209,true,Positive,"",""
its eco friendly,"eco, 0, friendly, totally",0.1112480342,210,true,Positive,"",""
no comment,off-topic,0.0547571609,211,true,Neutral,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,212,true,Positive,"",""
"green practice, ingredients",off-topic,0.0554010163,213,true,Positive,"",""
That is dries quickly,"quickly, days, supposedly, coats",0.1577546957,214,true,Positive,"",""
green manufacturing; quick drying,"green, odors, practices, zero",0.1392741376,215,true,Positive,"",""
Environmentally friendly.,"eco, 0, friendly, totally",0.0985867684,216,true,Positive,"",""
It being all natural.,"natural, made, ingredients, makes",0.0847495636,217,true,Positive,"",""
"Not much. There r a number of low voc paints out there. Since paint dries w/in the week to zero voc, I consider low voc paints a waste of money for dumb yuppies.","find, means, people, put",0.5530984937,218,true,Negative,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,219,true,Positive,"",""
zero voc and zero emissions,"zero, emissions, friendly, biggest",0.188354213,220,true,Positive,"",""
zero VOC and emissions,"zero, emissions, friendly, biggest",0.1748198694,221,true,Positive,"",""
drys quickly,"quickly, days, supposedly, coats",0.1252337171,222,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,223,true,Negative,"",""
not harmful to the environment,"environment, good, environmental, absolutely",0.0834696077,224,true,Positive,"",""
ITS A MORE GREEN PRODUCT,"green, odors, practices, zero",0.1768149481,225,true,Positive,"",""
ECOLOGY-CONSCIOUS,off-topic,0.0,226,true,Positive,"",""
"has zero emissions, might have less of a smell","find, means, people, put",0.271584575,227,true,Positive,"",""
Greenest practices,"environment, good, environmental, absolutely",0.0643845098,228,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,229,true,Positive,"",""
environmentally friendly with zero VOC and emissions,"zero, emissions, friendly, biggest",0.271462573,230,true,Positive,"",""
"environmentally friendly. no odor, green technology, dries the same day quickly","technology, manufacturing, patent, methods",0.110034638,231,true,Positive,"",""
Zero VOC and emissions and same day use of room,"painted, room, newly, full",0.203030163,232,true,Positive,"",""
enviorfriendly,off-topic,0.0,233,true,Positive,"",""
environmently friendly,"eco, 0, friendly, totally",0.0859463132,234,true,Positive,"",""
Environmentally friendly!,"eco, 0, friendly, totally",0.0985867684,235,true,Positive,"",""
quick dry,"dry, time, fast, easy",0.0783935821,236,true,Positive,"",""
it is green paint,"green, odors, practices, zero",0.0690916112,237,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,238,true,Positive,"",""
Nothing I can see,"anything, go, love, come",0.1845184336,239,true,Negative,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,240,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,241,true,Positive,"",""
natural,"natural, made, ingredients, makes",0.0599269911,242,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,243,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,244,true,Negative,"",""
nothing,"anything, go, love, come",0.0922592168,245,true,Negative,"",""
green,"green, odors, practices, zero",0.0413722056,246,true,Positive,"",""
made with raw materials,"raw, possible, materials, proprietary",0.1524712596,247,true,Positive,"",""
unsure,"quickly, days, supposedly, coats",0.0715641219,248,true,Neutral,"",""
good for the enviroment,"anything, go, love, come",0.1506363782,249,true,Positive,"",""
"environmentally friendly, zero emmissions","friendly, eco, environmentally, quickly",0.2172859449,250,true,Positive,"",""
That it has zero emissions,"zero, emissions, friendly, biggest",0.1729994822,251,true,Positive,"",""
The all natural and zero emissions. Sounds great for painting any room.,"painting, comes, home, interiors",0.2170252769,252,true,Positive,"",""
safe to breathe the air during and right after you paint,off-topic,0.0223993558,253,true,Positive,"",""
Environmentally friendly,"eco, 0, friendly, totally",0.0985867684,254,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,255,true,Negative,"",""
Formulated with raw materials and greenest practices,"raw, possible, materials, proprietary",0.224742228,256,true,Positive,"",""
use room same day,"painted, room, newly, full",0.0735731755,257,true,Positive,"",""
"environmentally friendly, zero emissions","zero, emissions, friendly, biggest",0.2414822322,258,true,Positive,"",""
the name (natura),off-topic,0.0305793932,259,true,Positive,"",""
Dries quickly.,"quickly, days, supposedly, coats",0.1288061697,260,true,Positive,"",""
no,off-topic,0.0,261,true,Negative,"",""
green,"green, odors, practices, zero",0.0413722056,262,true,Positive,"",""
mmmmmmmmmmm,off-topic,0.0,263,"","","",""
ZERO VOC,"zero, emissions, friendly, biggest",0.1136434572,264,true,Positive,"",""
Dries so room can be used the same day.,"painted, room, newly, full",0.0972238438,265,true,Positive,"",""
It dries quickly to allow same day use of a room.,"painted, room, newly, full",0.2153556624,266,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,267,true,Positive,"",""
Environmentally friendly. Made using green practices.  Quick drying,"green, odors, practices, zero",0.3136267612,268,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,269,true,Positive,"",""
green materials,"green, odors, practices, zero",0.0964538472,270,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,271,true,Positive,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,272,true,Positive,"",""
zero emissions; greenest possible practices.,"find, means, people, put",0.279817976,273,true,Positive,"",""
environmentally friendly.  zero emissions.,"zero, emissions, friendly, biggest",0.2414822322,274,true,Positive,"",""
enviro friendly,"eco, 0, friendly, totally",0.0848267192,275,true,Positive,"",""
made from natural materials,"natural, made, ingredients, makes",0.1335308969,276,true,Positive,"",""
It is environmentally friendly and has a zero emissions option.,"friendly, eco, environmentally, quickly",0.293968155,277,true,Positive,"",""
not sure,"anything, go, love, come",0.0949255419,278,true,Neutral,"",""
zero emissions option,"zero, emissions, friendly, biggest",0.1805379823,279,true,Positive,"",""
greenest possible practices,"find, means, people, put",0.1883549772,280,true,Positive,"",""
safe paint,"paint, expensive, appeals, breathe",0.119927719,281,true,Positive,"",""
raw materials,"raw, possible, materials, proprietary",0.1244922622,282,true,Positive,"",""
Very environmentally friendly.,"eco, 0, friendly, totally",0.120743639,283,true,Positive,"",""
I do not anything innovative about the product,"products, product, innovative, several",0.2008844405,284,true,Negative,"",""
fast dry,"dry, time, fast, easy",0.0851627574,285,true,Positive,"",""
NOTHING,"anything, go, love, come",0.0922592168,286,true,Negative,"",""
natural,"natural, made, ingredients, makes",0.0599269911,287,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,288,true,Negative,"",""
"its qualities sound very exciting and the fact that it was recently granted a patent speaks volumes. It sounds wonderful but for me, way to expensive.",off-topic,0.2659956693,289,true,Mixed,"",""
"its eco friendly,dries fast","friendly, eco, environmentally, quickly",0.1773132307,290,true,Positive,"",""
Fast drying and environmentally friendly.,"friendly, eco, environmentally, quickly",0.176975221,291,true,Positive,"",""
none,none,0.0171742328,292,true,Negative,"",""
claims to have zero emissions,"find, means, people, put",0.1802878171,293,true,Neutral,"",""
way to expensive. are you kidding?,"low, cost, fast, less",0.1652515099,294,true,Negative,"",""
na,na,0.0076648795,295,true,Negative,"",""
n/a,off-topic,0.0,296,true,Negative,"",""
dries quickly,"quickly, days, supposedly, coats",0.1288061697,297,true,Positive,"",""
"zero VOC and emissions, raw materials in formula",off-topic,0.118930439,298,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,299,true,Negative,"",""
zero voc,"zero, emissions, friendly, biggest",0.1136434572,300,true,Positive,"",""
na,na,0.0076648795,301,true,Negative,"",""
Zero emissions,"zero, emissions, friendly, biggest",0.1412534857,302,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,303,true,Negative,"",""
zero emissions,"zero, emissions, friendly, biggest",0.1412534857,304,true,Positive,"",""
No paint smell/.,"paint, expensive, appeals, breathe",0.1200887152,305,true,Positive,"",""
Dries quickly.,"quickly, days, supposedly, coats",0.1288061697,306,true,Positive,"",""
zero voc is nice and it being green is nice i just wish the cost was not twice what regular paint costs,off-topic,0.3691755198,307,true,Mixed,"",""
No comment.,off-topic,0.0774383195,308,true,Neutral,"",""
its green,"green, odors, practices, zero",0.0413722056,309,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,310,true,Negative,"",""
provides an environmentally friendly,off-topic,0.0843948734,311,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,312,true,Negative,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,313,true,Positive,"",""
"It's green, dries quickly","green, odors, practices, zero",0.1149545263,314,true,Positive,"",""
got to love green,"anything, go, love, come",0.0830231733,315,true,Positive,"",""
green if this is for real,off-topic,0.1465908569,316,true,Neutral,"",""
Quick dry capability,"dry, time, fast, easy",0.1073337945,317,true,Positive,"",""
It uses the greenest possible practices and is still high performance,off-topic,0.2082264961,318,true,Positive,"",""
"That it's green, which usually means it's not tough, durable or practical.","base, water, drying, quick",0.25048994,319,true,Negative,"",""
Zero VOC,"zero, emissions, friendly, biggest",0.1136434572,320,true,Positive,"",""
Made naturally,"base, water, drying, quick",0.1398784631,321,true,Positive,"",""
n/a,off-topic,0.0,322,true,Negative,"",""
nothing,"anything, go, love, come",0.0922592168,323,true,Negative,"",""
Like the Zero VOC zero emissions feature.,off-topic,0.1297818825,324,true,Positive,"",""
eco friendly but way too expensive,"friendly, eco, environmentally, quickly",0.2104654495,325,true,Negative,"",""
a green product,"green, odors, practices, zero",0.111827592,326,true,Positive,"",""
green,"green, odors, practices, zero",0.0413722056,327,true,Positive,"",""
"Quick dry, low voc","dry, time, fast, easy",0.1608907571,328,true,Positive,"",""
environmentally friendly,"eco, 0, friendly, totally",0.0985867684,329,true,Positive,"",""
all the environmental friendly ingredients and made with green properties,off-topic,0.1649272598,330,true,Positive,"",""
not sure,"anything, go, love, come",0.0949255419,331,true,Neutral,"",""
enviro fiendly,off-topic,0.0057324714,332,true,Positive,"",""
ENVIRONMENTALLY FRIENDLY GOOD FOR AROUD MY KIDS,"anything, go, love, come",0.155039035,333,true,Positive,"",""
water borne,"base, water, drying, quick",0.0571375007,334,true,Positive,"",""
It's natural,"natural, made, ingredients, makes",0.0847495636,335,true,Positive,"",""
zero voc.,"zero, emissions, friendly, biggest",0.1136434572,336,true,Positive,"",""
zero VOC,"zero, emissions, friendly, biggest",0.1136434572,337,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,338,true,Negative,"",""
Environmental friendly,"environment, good, environmental, absolutely",0.0892587894,339,true,Positive,"",""
nothing,"anything, go, love, come",0.0922592168,340,true,Negative,"",""
no VOCs and emissions,"freindly, friendliness, concious, driendly",0.0985056598,341,true,Positive,"",""
It's natural.,"natural, made, ingredients, makes",0.0847495636,342,true,Positive,"",""
natural,"natural, made, ingredients, makes",0.0599269911,343,true,Positive,"",""
environment friendly,"environment, good, environmental, absolutely",0.1023999113,344,true,Positive,"",""
