Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
zzzzzzzzzzzzzzzzzzzzzzz,off-topic,0.0,43,true,Negative,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,44,true,Positive,"",""
Strips sound awkward.,off-topic,0.045241148,45,true,Negative,"",""
n/a,off-topic,0.0,46,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,47,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,48,true,Positive,"",""
none,off-topic,0.0453549458,49,true,Positive,"",""
t6he package isn't very attractive,off-topic,0.0945596076,50,true,Negative,"",""
The price.,"high, price, way, expensive",0.124058617,51,true,Negative,"",""
it's a strip,off-topic,0.00879247,52,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,53,true,Positive,"",""
???,off-topic,0.0,54,"","","",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,55,true,Positive,"",""
the price is too high,"high, price, way, expensive",0.124058617,56,true,Negative,"",""
high price,"high, price, way, expensive",0.124058617,57,true,Negative,"",""
the price..,"high, price, way, expensive",0.0877226893,58,true,Negative,"",""
Don't know,off-topic,0.201238327,59,true,Neutral,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,60,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,61,true,Negative,"",""
none,off-topic,0.0453549458,62,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,63,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,64,true,Negative,"",""
I don't see anything,off-topic,0.2844467077,65,true,Positive,"",""
Package,off-topic,0.024787941,66,true,Negative,"",""
Same application for tooth whitener,off-topic,0.0342475512,67,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,68,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,69,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,70,true,Negative,"",""
High price.,"high, price, way, expensive",0.124058617,71,true,Negative,"",""
who cares,off-topic,0.1263132524,72,true,Negative,"",""
strip technology,off-topic,0.0068455547,73,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,74,true,Positive,"",""
EVERYTHING,off-topic,0.1573128407,75,true,Negative,"",""
For tooth sensitivity,off-topic,0.0597288813,76,true,Negative,"",""
na,off-topic,0.0108294554,77,true,Positive,"",""
strips,off-topic,0.0108352571,78,true,Negative,"",""
do not know,off-topic,0.1422969857,79,true,Neutral,"",""
The price could be a little cheaper for the quanitiy you recieve,off-topic,0.3045613333,80,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,81,true,Positive,"",""
"Can't think of a ""least"".  I've not seen anything like this before--only toothpastes.",off-topic,0.3534047531,82,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,83,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,84,true,Positive,"",""
1 month of protection,off-topic,0.0580700955,85,true,Negative,"",""
already products that deal with this problem,off-topic,0.194347105,86,true,Negative,"",""
N/A,off-topic,0.0,87,true,Positive,"",""
Nothing comes to mind.,"nothing, afford, anything, anyway",0.261754401,88,true,Positive,"",""
The cost.,off-topic,0.0860371717,89,true,Negative,"",""
high price,"high, price, way, expensive",0.124058617,90,true,Negative,"",""
the price,"high, price, way, expensive",0.0877226893,91,true,Negative,"",""
Expensive,off-topic,0.0754385703,92,true,Negative,"",""
"I wear dentures, so this product would not be a product I would use.therefore, I cannot comment",off-topic,0.2305288985,93,true,Neutral,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,94,true,Positive,"",""
The price,"high, price, way, expensive",0.124058617,95,true,Negative,"",""
way too expensive,off-topic,0.1066862492,96,true,Negative,"",""
sensitivity relief,off-topic,0.0268430045,97,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,98,true,Positive,"",""
there is a toothpaste for sensitive teeth,off-topic,0.0743187396,99,true,Negative,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,100,true,Positive,"",""
Expensive for another delivery system...but supposed to work for 30 days...hard to believe,off-topic,0.1420121381,101,true,Negative,"",""
I don't see anything not innovative.  I don't think there is another strip product that does this.,off-topic,0.3258559732,102,true,Negative,"",""
none,off-topic,0.0453549458,103,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,104,true,Positive,"",""
The price!,"high, price, way, expensive",0.124058617,105,true,Negative,"",""
strips,off-topic,0.0108352571,106,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,107,true,Positive,"",""
ten minute wait,off-topic,0.1175127279,108,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,109,true,Positive,"",""
bfef,off-topic,0.0,110,"","","",""
nothing,"nothing, afford, anything, anyway",0.1676022122,111,true,Positive,"",""
Pricey for six tiny strips.,off-topic,0.0761783066,112,true,Negative,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,113,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,114,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,115,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,116,true,Positive,"",""
focus on sensitive teeth (focus of many produ7cts already) and possibly packaging,off-topic,0.2677882465,117,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,118,true,Positive,"",""
I hate sore throats more than anything. If this takes the pain away- all for it,off-topic,0.3691299228,119,true,Negative,"",""
price,"high, price, way, expensive",0.0877226893,120,true,Negative,"",""
don't know,off-topic,0.1422969857,121,true,Neutral,"",""
none,off-topic,0.0453549458,122,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,123,true,Positive,"",""
none,off-topic,0.0453549458,124,true,Positive,"",""
n/a,off-topic,0.0,125,true,Positive,"",""
strip technology,off-topic,0.0068455547,126,true,Negative,"",""
no idea,off-topic,0.1206367506,127,true,Positive,"",""
n,off-topic,0.0,128,true,Positive,"",""
Get em pulled,off-topic,0.1691819577,129,true,Negative,"",""
can't think of anything,off-topic,0.2172589187,130,true,Positive,"",""
don't like the price,"high, price, way, expensive",0.124058617,131,true,Negative,"",""
cost,off-topic,0.0608374675,132,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,133,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,134,true,Negative,"",""
price,"high, price, way, expensive",0.0877226893,135,true,Negative,"",""
it is very innovative,off-topic,0.0204028621,136,true,Positive,"",""
STRIP TECHNOLOGY,off-topic,0.0068455547,137,true,Negative,"",""
It all seems very innovative. Nothing about it is not innovative.,off-topic,0.2778660524,138,true,Positive,"",""
long lasting protection,off-topic,0.0454569001,139,true,Negative,"",""
a little pricey,off-topic,0.1503951792,140,true,Negative,"",""
It seems very expensive,off-topic,0.2346779072,141,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,142,true,Positive,"",""
cost too much,off-topic,0.0860371717,143,true,Negative,"",""
expensive,off-topic,0.0754385703,144,true,Negative,"",""
copies other strips for outrageous price,off-topic,0.1054701449,145,true,Negative,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,146,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,147,true,Positive,"",""
nothing least innovative . not a product i would be interested in trying,off-topic,0.2976175666,148,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,149,true,Positive,"",""
up to one month,off-topic,0.0414670209,150,true,Negative,"",""
there are lots of solutions for sensitivity,off-topic,0.0838283575,151,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,152,true,Positive,"",""
will it work?,off-topic,0.0,153,true,Negative,"",""
completely irrelevant to me,off-topic,0.1489327162,154,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,155,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,156,true,Positive,"",""
n/a,off-topic,0.0,157,true,Positive,"",""
in a line of other products that provide relief,off-topic,0.0813647136,158,true,Negative,"",""
n/a,off-topic,0.0,159,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,160,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,161,true,Positive,"",""
strips,off-topic,0.0108352571,162,true,Negative,"",""
sensitivity product,off-topic,0.0740858287,163,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,164,true,Positive,"",""
none,off-topic,0.0453549458,165,true,Positive,"",""
none,off-topic,0.0453549458,166,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,167,true,Positive,"",""
none,off-topic,0.0453549458,168,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,169,true,Positive,"",""
n/a,off-topic,0.0,170,true,Positive,"",""
?,off-topic,0.0,171,"","","",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,172,true,Positive,"",""
the price,"high, price, way, expensive",0.0877226893,173,true,Negative,"",""
price,"high, price, way, expensive",0.0877226893,174,true,Negative,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,175,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,176,true,Positive,"",""
none,off-topic,0.0453549458,177,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,178,true,Positive,"",""
?,off-topic,0.0,179,"","","",""
nothing,"nothing, afford, anything, anyway",0.1676022122,180,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,181,true,Positive,"",""
That it comes in strip.,off-topic,0.1510935386,182,true,Negative,"",""
dont know,off-topic,0.2006259081,183,true,Neutral,"",""
the complex and wasteful packaging,off-topic,0.0437394251,184,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,185,true,Positive,"",""
"It's probably very innovative in some way, but I don't have sensitive teetht",off-topic,0.1616589521,186,true,Neutral,"",""
??,off-topic,0.0,187,"","","",""
price,"high, price, way, expensive",0.0877226893,188,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,189,true,Positive,"",""
"no idea, it's not something I would use",off-topic,0.3056883077,190,true,Negative,"",""
huh?/,off-topic,0.0331139622,191,"","","",""
a,off-topic,0.0,192,"","","",""
nothing,"nothing, afford, anything, anyway",0.1676022122,193,true,Positive,"",""
everything,off-topic,0.1573128407,194,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,195,true,Positive,"",""
the basis of the product as there are already desensitizing products on the market,off-topic,0.1836388824,196,true,Negative,"",""
nothign,off-topic,0.0,197,true,Positive,"",""
style,off-topic,0.0115608653,198,true,Negative,"",""
not sure,off-topic,0.1551542573,199,true,Neutral,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,200,true,Positive,"",""
the price seems high,"high, price, way, expensive",0.2480716611,201,true,Negative,"",""
using strips,off-topic,0.0741512714,202,true,Negative,"",""
do not know,off-topic,0.1422969857,203,true,Neutral,"",""
none,off-topic,0.0453549458,204,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,205,true,Positive,"",""
none,off-topic,0.0453549458,206,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,207,true,Positive,"",""
??,off-topic,0.0,208,"","","",""
NA.,off-topic,0.0108294554,209,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,210,true,Positive,"",""
same old,off-topic,0.0,211,true,Negative,"",""
Don't know,off-topic,0.201238327,212,true,Neutral,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,213,true,Positive,"",""
na,off-topic,0.0108294554,214,true,Positive,"",""
a little prcey,off-topic,0.1503951792,215,true,Negative,"",""
same,off-topic,0.0,216,true,Negative,"",""
very very expensive,off-topic,0.0754385703,217,true,Negative,"",""
the price,"high, price, way, expensive",0.0877226893,218,true,Negative,"",""
no,off-topic,0.0,219,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,220,true,Positive,"",""
desensitizing,off-topic,0.0,221,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,222,true,Positive,"",""
revolutionary product,off-topic,0.0665371475,223,true,Positive,"",""
expensive,off-topic,0.0754385703,224,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,225,true,Positive,"",""
everything- there are other products like it on the market.,off-topic,0.1496720829,226,true,Negative,"",""
na,off-topic,0.0108294554,227,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,228,true,Positive,"",""
nne,off-topic,-0.0001446757,229,true,Positive,"",""
NOne,off-topic,0.0453549458,230,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,231,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,232,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,233,true,Positive,"",""
price.,"high, price, way, expensive",0.0877226893,234,true,Negative,"",""
Does it numb the area for a month?  Would not stop the problem when a dentist is needed.,off-topic,0.3675583523,235,true,Negative,"",""
too expensive,off-topic,0.0754385703,236,true,Negative,"",""
not sure at this time,off-topic,0.2194212549,237,true,Neutral,"",""
na,off-topic,0.0108294554,238,true,Positive,"",""
I do not trust products made by this company. Made in China?,off-topic,0.0280351135,239,true,Negative,"",""
???????,off-topic,0.0,240,"","","",""
strips,off-topic,0.0108352571,241,true,Negative,"",""
Price is to high,"high, price, way, expensive",0.124058617,242,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,243,true,Positive,"",""
the price,"high, price, way, expensive",0.0877226893,244,true,Negative,"",""
there's cheaper products that do the same thing,off-topic,0.1356833249,245,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,246,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,247,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,248,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,249,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,250,true,Positive,"",""
don't know,off-topic,0.1422969857,251,true,Neutral,"",""
na,off-topic,0.0108294554,252,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,253,true,Positive,"",""
Not interesting for me.,off-topic,0.1456130252,254,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,255,true,Positive,"",""
none,off-topic,0.0453549458,256,true,Positive,"",""
"Never used, but would think it would be difficult to keep the strip from slipping off the area during the 10 minutes you have to leave it on.",off-topic,0.4674775457,257,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,258,true,Positive,"",""
not sure,off-topic,0.1551542573,259,true,Neutral,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,260,true,Positive,"",""
NOTHING,"nothing, afford, anything, anyway",0.1676022122,261,true,Positive,"",""
Price. Drop to 3 strips for $10 would make it easier to afford,off-topic,0.4173737084,262,true,Negative,"",""
no opinion,off-topic,0.0441542999,263,true,Neutral,"",""
there are others that work this way,off-topic,0.1657245744,264,true,Negative,"",""
n/a,off-topic,0.0,265,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,266,true,Positive,"",""
hard to believe that is can work for up to 1 month,off-topic,0.19473758,267,true,Negative,"",""
none,off-topic,0.0453549458,268,true,Positive,"",""
strips,off-topic,0.0108352571,269,true,Negative,"",""
not sure,off-topic,0.1551542573,270,true,Neutral,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,271,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,272,true,Negative,"",""
strips,off-topic,0.0108352571,273,true,Negative,"",""
cant find anything,off-topic,0.2514622433,274,true,Positive,"",""
It's just another whitening product,off-topic,0.1139267384,275,true,Negative,"",""
"At $19.99, it's quite expensive, and again, (even though I don't have any teeth left. I use dentures now), but when I had teeth, sensitivity and pain are something I would go to my dentist to find out the cause, and if he sees the product, and doesn't see any negative effects from using it, O.K., but I would check with him or her first.",off-topic,0.788265218,276,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,277,true,Positive,"",""
Pain relief for sensitive teeth.,off-topic,0.091401763,278,true,Negative,"",""
na,off-topic,0.0108294554,279,true,Positive,"",""
the price is very high,"high, price, way, expensive",0.124058617,280,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,281,true,Positive,"",""
Too similar to other products on the market,off-topic,0.1958487,282,true,Negative,"",""
The price,"high, price, way, expensive",0.124058617,283,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,284,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,285,true,Negative,"",""
NA,off-topic,0.0108294554,286,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,287,true,Positive,"",""
10 min treatment not appealing,off-topic,0.0003390623,288,true,Negative,"",""
right amount of tooth sensitivity,off-topic,0.1303171626,289,true,Negative,"",""
seems a little high priced,off-topic,0.2610907473,290,true,Negative,"",""
n/a,off-topic,0.0,291,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,292,true,Positive,"",""
n/a,off-topic,0.0,293,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,294,true,Positive,"",""
other products like this on the market,off-topic,0.0999438075,295,true,Negative,"",""
Nothing.,"nothing, afford, anything, anyway",0.1676022122,296,true,Positive,"",""
the least innovative thing for this product is the expensive cost,off-topic,0.2838208016,297,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,298,true,Positive,"",""
none,off-topic,0.0453549458,299,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,300,true,Positive,"",""
nothing-a great idea.,off-topic,0.2089489813,301,true,Positive,"",""
"price, its not new","high, price, way, expensive",0.124058617,302,true,Negative,"",""
none,off-topic,0.0453549458,303,true,Positive,"",""
na,off-topic,0.0108294554,304,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,305,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,306,true,Positive,"",""
"nothing least innovative, there are other products on the market but nothing like this that i am aware of.",off-topic,0.2375101564,307,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,308,true,Positive,"",""
That it is a strip.,off-topic,0.0124344304,309,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,310,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,311,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,312,true,Positive,"",""
Nothing I can think of,off-topic,0.2946382623,313,true,Positive,"",""
fghff,off-topic,0.0,314,"","","",""
dunno,off-topic,0.0,315,true,Neutral,"",""
price,"high, price, way, expensive",0.0877226893,316,true,Negative,"",""
there are similar products,off-topic,0.0843044041,317,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,318,true,Positive,"",""
strips,off-topic,0.0108352571,319,true,Negative,"",""
n/a,off-topic,0.0,320,true,Positive,"",""
no clue,off-topic,0.0796312012,321,true,Positive,"",""
a way to treat sensitivity,off-topic,0.0656649271,322,true,Negative,"",""
sensitivity treatment,off-topic,0.0054013821,323,true,Negative,"",""
nothing really,"nothing, afford, anything, anyway",0.1676022122,324,true,Positive,"",""
"very mysterious ""professional-level"" ingredient eh",off-topic,0.1369892151,325,true,Negative,"",""
Not sure.,off-topic,0.2194212549,326,true,Neutral,"",""
PRICE,"high, price, way, expensive",0.0877226893,327,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,328,true,Positive,"",""
nothing  too many products like this out there,off-topic,0.0957804212,329,true,Negative,"",""
sounds all new and different,off-topic,0.1260693494,330,true,Positive,"",""
"The Price, way to high","high, price, way, expensive",0.1754453787,331,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,332,true,Positive,"",""
high price,"high, price, way, expensive",0.124058617,333,true,Negative,"",""
strip technology,off-topic,0.0068455547,334,true,Negative,"",""
NOTHING,"nothing, afford, anything, anyway",0.1676022122,335,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,336,true,Positive,"",""
N/A,off-topic,0.0,337,true,Positive,"",""
the price,"high, price, way, expensive",0.0877226893,338,true,Negative,"",""
cost,off-topic,0.0608374675,339,true,Negative,"",""
price unless it really works  I am skeptical,off-topic,0.0830263548,340,true,Negative,"",""
Same old useless product.,off-topic,0.1137708401,341,true,Negative,"",""
price,"high, price, way, expensive",0.0877226893,342,true,Negative,"",""
appiied with a strip,off-topic,0.0124344304,343,true,Negative,"",""
NA,off-topic,0.0108294554,344,true,Positive,"",""
Can't think of any.,off-topic,0.1960968584,345,true,Neutral,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,346,true,Positive,"",""
for me it's not worth 20 bucks for strips that only help sensitivity it'd be more worth it to combine it with whitening strips,off-topic,0.3326114574,347,true,Negative,"",""
THE PRICE,"high, price, way, expensive",0.124058617,348,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,349,true,Positive,"",""
The price,"high, price, way, expensive",0.124058617,350,true,Negative,"",""
none,off-topic,0.0453549458,351,true,Positive,"",""
strips,off-topic,0.0108352571,352,true,Negative,"",""
no idea,off-topic,0.1206367506,353,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,354,true,Positive,"",""
price,"high, price, way, expensive",0.0877226893,355,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,356,true,Positive,"",""
white strips,off-topic,-0.0030123882,357,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,358,true,Positive,"",""
everything,off-topic,0.1573128407,359,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,360,true,Positive,"",""
That it relieves sensitivity.,off-topic,0.0489428731,361,true,Negative,"",""
that only last  MONTH,off-topic,0.0414670209,362,true,Negative,"",""
don't know,off-topic,0.1422969857,363,true,Neutral,"",""
Nothing.,"nothing, afford, anything, anyway",0.1676022122,364,true,Positive,"",""
That it's for sensitive teeth,off-topic,0.0710200956,365,true,Negative,"",""
the price,"high, price, way, expensive",0.0877226893,366,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,367,true,Positive,"",""
the price,"high, price, way, expensive",0.0877226893,368,true,Negative,"",""
THAT YOU HAVE TO USE STRIPS FOR THE PROTECTION,off-topic,0.2974554414,369,true,Negative,"",""
never have needed such a product would try if needed,off-topic,0.3264624164,370,true,Neutral,"",""
none,off-topic,0.0453549458,371,true,Positive,"",""
N/A,off-topic,0.0,372,true,Positive,"",""
strips,off-topic,0.0108352571,373,true,Negative,"",""
doont know,off-topic,0.201238327,374,true,Neutral,"",""
price,"high, price, way, expensive",0.0877226893,375,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,376,true,Positive,"",""
to costly,off-topic,0.0790997011,377,true,Negative,"",""
everything,off-topic,0.1573128407,378,true,Negative,"",""
na,off-topic,0.0108294554,379,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,380,true,Positive,"",""
many others like this,off-topic,0.1657245744,381,true,Negative,"",""
PRICE IS OUTRAGEOUS!!!!  i CAN'T AFFORD ANYTHING LIKE THIS.  I DON'T BELIEVE IT WOULD WORK ANYWAY.,"nothing, afford, anything, anyway",0.6642111642,382,true,Negative,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,383,true,Positive,"",""
That you have to keep the strip in your mouth for 10 minutes,off-topic,0.1557887858,384,true,Negative,"",""
there are other pain killers,off-topic,0.0746744107,385,true,Negative,"",""
na,off-topic,0.0108294554,386,true,Positive,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,387,true,Positive,"",""
No comment,off-topic,0.1248793969,388,true,Neutral,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,389,true,Positive,"",""
the expensive price,"high, price, way, expensive",0.1334683505,390,true,Negative,"",""
price is high,"high, price, way, expensive",0.124058617,391,true,Negative,"",""
the price !!,"high, price, way, expensive",0.0877226893,392,true,Negative,"",""
na,off-topic,0.0108294554,393,true,Positive,"",""
n/a,off-topic,0.0,394,true,Positive,"",""
don't know,off-topic,0.1422969857,395,true,Neutral,"",""
other products available,off-topic,0.0544340212,396,true,Negative,"",""
nothing,"nothing, afford, anything, anyway",0.1676022122,397,true,Positive,"",""
na,off-topic,0.0108294554,398,true,Positive,"",""
It just looks like crest white strips.,off-topic,0.0131135155,399,true,Negative,"",""
too many doing it,off-topic,0.0,400,true,Negative,"",""
price,"high, price, way, expensive",0.0877226893,401,true,Negative,"",""
None,off-topic,0.0453549458,402,true,Positive,"",""
nothing.,"nothing, afford, anything, anyway",0.1676022122,403,true,Positive,"",""
Nothing,"nothing, afford, anything, anyway",0.1676022122,404,true,Positive,"",""
not sure,off-topic,0.1551542573,405,true,Neutral,"",""
