Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
Nothing I thing is great.,"know, everything, sure, dont",0.4624118333,38,true,Positive,"",""
Some other brand came out with it before them.,off-topic,0.1851771904,39,true,Negative,"",""
its stretch,off-topic,0.0232701837,40,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,41,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,42,true,Positive,"",""
great,off-topic,0.0,43,true,Positive,"",""
n/a,off-topic,0.0,44,true,Positive,"",""
its a white paper towel,off-topic,0.0224809088,45,true,Negative,"",""
zzzzzzzzzzzzzzzzzzzz,off-topic,0.0,46,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,47,true,Positive,"",""
"Durable, disposable papper towels have been around for at least 20 years",off-topic,0.330053553,48,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,49,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,50,true,Positive,"",""
like other products,off-topic,0.056594583,51,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,52,true,Positive,"",""
it is a paper towel,"towel, paper, another, just",0.1120595202,53,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,54,true,Positive,"",""
n/a,off-topic,0.0,55,true,Positive,"",""
i don't use paper towels,"towel, paper, another, just",0.136038835,56,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,57,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,58,true,Positive,"",""
a lot of paper towels claim strength,off-topic,0.4149161406,59,true,Negative,"",""
no comment,"towel, paper, another, just",0.1484031949,60,true,Neutral,"",""
nothing it is perfect,"nothing, comes, mind, new",0.3025892036,61,true,Positive,"",""
See previous answer.,off-topic,0.2192356061,62,"","","",""
IDK,off-topic,0.0,63,true,Neutral,"",""
tears apart when used,off-topic,0.2371642248,64,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,65,true,Positive,"",""
nothing.,"nothing, comes, mind, new",0.2581988897,66,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,67,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,68,true,Positive,"",""
just a twist on papertowel double the price,"price, appealing, cheaper, double",0.2257293442,69,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,70,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,71,true,Positive,"",""
It has weaves,off-topic,0.1332078446,72,true,Negative,"",""
ewrtjygkhv,off-topic,0.0,73,"","","",""
o,off-topic,0.0,74,"","","",""
nothing,"nothing, comes, mind, new",0.2581988897,75,true,Positive,"",""
not sure,"know, everything, sure, dont",0.234237896,76,true,Neutral,"",""
na,na,0.0344929055,77,true,Positive,"",""
texture,off-topic,0.0283967973,78,true,Negative,"",""
do not know,"know, everything, sure, dont",0.225071403,79,true,Neutral,"",""
there is nothing that is least innovative.,off-topic,0.2351217646,80,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,81,true,Positive,"",""
just a paper towel,"towel, paper, another, just",0.1372443227,82,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,83,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,84,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,85,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,86,true,Positive,"",""
do not know,"know, everything, sure, dont",0.225071403,87,true,Neutral,"",""
...,off-topic,0.0,88,"","","",""
nothing,"nothing, comes, mind, new",0.2581988897,89,true,Positive,"",""
the price,"price, appealing, cheaper, double",0.1003992636,90,true,Negative,"",""
stretch for great scrubbing power,off-topic,0.0421671443,91,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,92,true,Positive,"",""
everything,"know, everything, sure, dont",0.2425736009,93,true,Negative,"",""
na,na,0.0344929055,94,true,Positive,"",""
least innovative is the pACKAGING,off-topic,0.1978354071,95,true,Negative,"",""
soft scrubs,off-topic,0.0841300871,96,true,Negative,"",""
"Viva is already less absorbent than Bounty, and this probably makes it even less so.",off-topic,0.4989872254,97,true,Negative,"",""
I cannot think of anything,"know, everything, sure, dont",0.4082773211,98,true,Positive,"",""
Not sure,"know, everything, sure, dont",0.3312624093,99,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,100,true,Positive,"",""
that it's very similar to how it was previously,off-topic,0.1307625085,101,true,Negative,"",""
Still a paper towel,"towel, paper, another, just",0.1372443227,102,true,Negative,"",""
na,na,0.0344929055,103,true,Positive,"",""
towels,off-topic,0.0929581251,104,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,105,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,106,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,107,true,Positive,"",""
na,na,0.0344929055,108,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,109,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,110,true,Positive,"",""
NOTHING,"nothing, comes, mind, new",0.2581988897,111,true,Positive,"",""
Seems a bit pricey for paper towels.,off-topic,0.2528726458,112,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,113,true,Positive,"",""
"same old paper, same old roll, same ole","towel, paper, another, just",0.1981836636,114,true,Negative,"",""
na,na,0.0344929055,115,true,Positive,"",""
price isn't appealing to me,"price, appealing, cheaper, double",0.1622078743,116,true,Negative,"",""
doesn't say about its absorbing power,off-topic,0.0919583502,117,true,Negative,"",""
I really don't see anything.,"nothing, comes, mind, new",0.4297498222,118,true,Positive,"",""
another scrubbing material,off-topic,0.1355058004,119,true,Negative,"",""
none,off-topic,0.0608625771,120,true,Positive,"",""
it's a paper towel that's thrown away,off-topic,0.3302329119,121,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,122,true,Positive,"",""
na,na,0.0344929055,123,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,124,true,Positive,"",""
stretch,off-topic,0.0232701837,125,true,Negative,"",""
n/a,off-topic,0.0,126,true,Positive,"",""
nothing!!!!!!!!!!!!!!!!!,"nothing, comes, mind, new",0.2581988897,127,true,Positive,"",""
It's another variety of paper towel.,"towel, paper, another, just",0.1514368902,128,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,129,true,Positive,"",""
packaging,off-topic,0.0557387998,130,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,131,true,Positive,"",""
Everything,"know, everything, sure, dont",0.2425736009,132,true,Negative,"",""
none,off-topic,0.0608625771,133,true,Positive,"",""
It's a paper towel -,"towel, paper, another, just",0.1372443227,134,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,135,true,Positive,"",""
viva,off-topic,0.0210431327,136,true,Negative,"",""
na,na,0.0344929055,137,true,Positive,"",""
only comes in single row,off-topic,0.2644349181,138,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,139,true,Positive,"",""
?,off-topic,0.0,140,"","","",""
nothing,"nothing, comes, mind, new",0.2581988897,141,true,Positive,"",""
nothing like it all,"nothing, comes, mind, new",0.3651483717,142,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,143,true,Positive,"",""
texture,off-topic,0.0283967973,144,true,Negative,"",""
very expensive compared to others,off-topic,0.2459233598,145,true,Negative,"",""
TEXTURE,off-topic,0.0283967973,146,true,Negative,"",""
I didn't like it,off-topic,0.0,147,true,Negative,"",""
NOTHING,"nothing, comes, mind, new",0.2581988897,148,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,149,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,150,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,151,true,Positive,"",""
"another ""paper"" towel","towel, paper, another, just",0.1372443227,152,true,Negative,"",""
it's a paper towel,"towel, paper, another, just",0.1120595202,153,true,Negative,"",""
everything,"know, everything, sure, dont",0.2425736009,154,true,Negative,"",""
don't know,"know, everything, sure, dont",0.225071403,155,true,Neutral,"",""
cleaning and scrubbing to new levelwhere have i heard this before,off-topic,0.2688928792,156,true,Negative,"",""
nothing in particular,off-topic,0.1851497311,157,true,Positive,"",""
nothing at all,"nothing, comes, mind, new",0.2581988897,158,true,Positive,"",""
IT'S STILL JUST A PAPER TOWEL,"towel, paper, another, just",0.1940927825,159,true,Negative,"",""
great scrubbing power,off-topic,0.0347812903,160,true,Negative,"",""
don't know,"know, everything, sure, dont",0.225071403,161,true,Neutral,"",""
Nothing.,"nothing, comes, mind, new",0.2581988897,162,true,Positive,"",""
NOTHING REALLY IT IS JUST NOT A BRAND THAT I HAVE USED,off-topic,0.5874875438,163,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,164,true,Positive,"",""
It's a paper towel,"towel, paper, another, just",0.1372443227,165,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,166,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,167,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,168,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,169,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,170,true,Positive,"",""
consumer testing,off-topic,0.0650925496,171,true,Negative,"",""
stretch power,off-topic,0.0296811999,172,true,Negative,"",""
It's just another paper towel,"towel, paper, another, just",0.1771816587,173,true,Negative,"",""
None.,off-topic,0.0608625771,174,true,Positive,"",""
don't know,"know, everything, sure, dont",0.225071403,175,true,Neutral,"",""
nothing comes to mind,"nothing, comes, mind, new",0.3956321728,176,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,177,true,Positive,"",""
I do not know,"know, everything, sure, dont",0.3182990307,178,true,Neutral,"",""
everything,"know, everything, sure, dont",0.2425736009,179,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,180,true,Positive,"",""
"It really isn't a new cleaning solution, it just has some better cleaning qualities.",off-topic,0.439305582,181,true,Mixed,"",""
no problem with product,off-topic,0.1333502202,182,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,183,true,Positive,"",""
na,na,0.0344929055,184,true,Positive,"",""
"Probably, the tube.",off-topic,0.0917083471,185,true,Neutral,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,186,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,187,true,Positive,"",""
na,na,0.0344929055,188,true,Positive,"",""
none,off-topic,0.0608625771,189,true,Positive,"",""
we don't use this brand,off-topic,0.0779309324,190,true,Negative,"",""
it is just papertowel,off-topic,0.0,191,true,Negative,"",""
dont know,"know, everything, sure, dont",0.3174765383,192,true,Neutral,"",""
none,off-topic,0.0608625771,193,true,Positive,"",""
the price,"price, appealing, cheaper, double",0.1003992636,194,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,195,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,196,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,197,true,Positive,"",""
its a paper towel,"towel, paper, another, just",0.1120595202,198,true,Negative,"",""
none,off-topic,0.0608625771,199,true,Positive,"",""
they're papertowels,off-topic,0.0,200,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,201,true,Positive,"",""
paper towl,"towel, paper, another, just",0.1092518004,202,true,Negative,"",""
cheep looking,off-topic,0.2636539293,203,true,Negative,"",""
very popular competitors,off-topic,0.0461726697,204,true,Negative,"",""
none,off-topic,0.0608625771,205,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,206,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,207,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,208,true,Positive,"",""
na,na,0.0344929055,209,true,Positive,"",""
paper towel,"towel, paper, another, just",0.1120595202,210,true,Negative,"",""
paper towel,"towel, paper, another, just",0.1120595202,211,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,212,true,Positive,"",""
not soft,off-topic,0.0565619174,213,true,Negative,"",""
don't know,"know, everything, sure, dont",0.225071403,214,true,Neutral,"",""
it is a paper towel,"towel, paper, another, just",0.1120595202,215,true,Negative,"",""
nothing I can see,"nothing, comes, mind, new",0.5163977795,216,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,217,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,218,true,Positive,"",""
We have to stop usin products that are one-time use only.,off-topic,0.4914975861,219,true,Negative,"",""
just towels,off-topic,0.1314626413,220,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,221,true,Negative,"",""
Not sure,"know, everything, sure, dont",0.3312624093,222,true,Neutral,"",""
na,na,0.0344929055,223,true,Positive,"",""
not sure,"know, everything, sure, dont",0.234237896,224,true,Neutral,"",""
It's more like Bounty,off-topic,0.1155520544,225,true,Negative,"",""
na,na,0.0344929055,226,true,Positive,"",""
I don't know.,"know, everything, sure, dont",0.3182990307,227,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,228,true,Positive,"",""
no comment,"towel, paper, another, just",0.1484031949,229,true,Neutral,"",""
Nothing specific comes to mind at the moment.,off-topic,0.4494243974,230,true,Positive,"",""
ditto,off-topic,0.0408858708,231,"","","",""
expensive,off-topic,0.0865027552,232,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,233,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,234,true,Positive,"",""
don't know,"know, everything, sure, dont",0.225071403,235,true,Neutral,"",""
scrubbing technology,off-topic,-0.004878607,236,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,237,true,Positive,"",""
5555555555555555,off-topic,0.0,238,"","","",""
paper towel,"towel, paper, another, just",0.1120595202,239,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,240,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,241,true,Positive,"",""
NA.,na,0.0344929055,242,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,243,true,Positive,"",""
Nothing comes to mind,"nothing, comes, mind, new",0.3956321728,244,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,245,true,Positive,"",""
na,na,0.0344929055,246,true,Positive,"",""
Nothing.  It's a paper towel.,"towel, paper, another, just",0.2134404767,247,true,Negative,"",""
THE WORD NEW,off-topic,0.1398981967,248,true,Negative,"",""
nothing much new here,"nothing, comes, mind, new",0.4472135955,249,true,Negative,"",""
still sounds good,off-topic,0.3798260291,250,true,Positive,"",""
Nothing new.,"nothing, comes, mind, new",0.3651483717,251,true,Negative,"",""
to costly for me,off-topic,0.0914728033,252,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,253,true,Positive,"",""
n/a,off-topic,0.0,254,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,255,true,Positive,"",""
n/a,off-topic,0.0,256,true,Positive,"",""
don't like,off-topic,0.0,257,true,Negative,"",""
It's paper towels.,"towel, paper, another, just",0.136038835,258,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,259,true,Positive,"",""
scrubbing power,off-topic,0.0283988046,260,true,Negative,"",""
dark coloring of packaging does not catch my attention,off-topic,0.1267640436,261,true,Negative,"",""
dont know,"know, everything, sure, dont",0.3174765383,262,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,263,true,Positive,"",""
na,na,0.0344929055,264,true,Positive,"",""
none,off-topic,0.0608625771,265,true,Positive,"",""
Price,"price, appealing, cheaper, double",0.1003992636,266,true,Negative,"",""
PRICE,"price, appealing, cheaper, double",0.1003992636,267,true,Negative,"",""
no interest,off-topic,0.0557441869,268,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,269,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,270,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,271,true,Positive,"",""
paper towel,"towel, paper, another, just",0.1120595202,272,true,Negative,"",""
it's paper towels,"towel, paper, another, just",0.1110752437,273,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,274,true,Positive,"",""
no thoughts,off-topic,0.1696947887,275,true,Neutral,"",""
Don't know.,"know, everything, sure, dont",0.3182990307,276,true,Neutral,"",""
none,off-topic,0.0608625771,277,true,Positive,"",""
consumer testing,off-topic,0.0650925496,278,true,Negative,"",""
no answer,off-topic,0.1092261606,279,true,Neutral,"",""
nothing to add,off-topic,0.1537249881,280,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,281,true,Negative,"",""
Price point,off-topic,0.1060600908,282,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,283,true,Positive,"",""
I buy Viva because it is so soft.  This seems to be less soft.,off-topic,0.402290491,284,true,Negative,"",""
n/a,off-topic,0.0,285,true,Positive,"",""
none,off-topic,0.0608625771,286,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,287,true,Positive,"",""
Consumer testing . . . over the National leading brand  - a typical statement,off-topic,0.2865443909,288,true,Negative,"",""
na,na,0.0344929055,289,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,290,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,291,true,Positive,"",""
na,na,0.0344929055,292,true,Positive,"",""
I don't care for the V-flex weave.  It stretches too much and is not soft.,off-topic,0.0389943313,293,true,Negative,"",""
Plastic wrap around roll.,off-topic,0.1754876849,294,true,Negative,"",""
everything,"know, everything, sure, dont",0.2425736009,295,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,296,true,Positive,"",""
Not sure.,"know, everything, sure, dont",0.3312624093,297,true,Neutral,"",""
net,off-topic,0.0185665383,298,"","","",""
Nothing.  Not having a 'none of the above' option is annoying.,off-topic,0.2705191973,299,true,Neutral,"",""
high price,"price, appealing, cheaper, double",0.1419860003,300,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,301,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,302,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,303,true,Positive,"",""
nothing - buy generic - cheaper,"price, appealing, cheaper, double",0.2759082131,304,true,Negative,"",""
????,off-topic,0.0,305,"","","",""
nothing,"nothing, comes, mind, new",0.2581988897,306,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,307,true,Positive,"",""
product,off-topic,0.0594574017,308,true,Negative,"",""
its just a paper towel,"towel, paper, another, just",0.1372443227,309,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,310,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,311,true,Positive,"",""
scrubbing,off-topic,0.0501676842,312,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,313,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,314,true,Positive,"",""
consumer testing,off-topic,0.0650925496,315,true,Negative,"",""
don't know,"know, everything, sure, dont",0.225071403,316,true,Neutral,"",""
That the paper towel can be used to take cleaning to a whole new level,off-topic,0.4566611117,317,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,318,true,Positive,"",""
na,na,0.0344929055,319,true,Positive,"",""
none,off-topic,0.0608625771,320,true,Positive,"",""
all,off-topic,0.0,321,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,322,true,Negative,"",""
NA,na,0.0344929055,323,true,Positive,"",""
-,off-topic,0.0,324,"","","",""
do not know,"know, everything, sure, dont",0.225071403,325,true,Neutral,"",""
packaging,off-topic,0.0557387998,326,true,Negative,"",""
I don't need paper for scrubbing.,"towel, paper, another, just",0.3659878731,327,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,328,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,329,true,Positive,"",""
that it is still a paper towel,"towel, paper, another, just",0.1372443227,330,true,Negative,"",""
towels,off-topic,0.0929581251,331,true,Negative,"",""
very similar to other products,off-topic,0.090439379,332,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,333,true,Negative,"",""
the shape,off-topic,0.0545292005,334,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,335,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,336,true,Positive,"",""
no,off-topic,0.0,337,true,Positive,"",""
n/a,off-topic,0.0,338,true,Positive,"",""
Price,"price, appealing, cheaper, double",0.1003992636,339,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,340,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,341,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,342,true,Positive,"",""
none,off-topic,0.0608625771,343,true,Positive,"",""
g,off-topic,0.0,344,"","","",""
Don't know.,"know, everything, sure, dont",0.3182990307,345,true,Neutral,"",""
they are just paper towels,"towel, paper, another, just",0.136038835,346,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,347,true,Positive,"",""
none,off-topic,0.0608625771,348,true,Positive,"",""
the v-flex texture,off-topic,0.0401591359,349,true,Negative,"",""
Nothing.,"nothing, comes, mind, new",0.2581988897,350,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,351,true,Positive,"",""
It's another paper towel,"towel, paper, another, just",0.1584760933,352,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,353,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,354,true,Positive,"",""
It's a paper towel,"towel, paper, another, just",0.1372443227,355,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,356,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,357,true,Positive,"",""
Nothing.,"nothing, comes, mind, new",0.2581988897,358,true,Positive,"",""
jfj;li,off-topic,0.0110136012,359,"","","",""
have to try,off-topic,0.1292057916,360,true,Neutral,"",""
na,na,0.0344929055,361,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,362,true,Positive,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,363,true,Positive,"",""
idk,off-topic,0.0,364,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,365,true,Positive,"",""
it's just a paper towel,"towel, paper, another, just",0.1372443227,366,true,Negative,"",""
Nothing,"nothing, comes, mind, new",0.2581988897,367,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,368,true,Positive,"",""
doesn't offer anything new,off-topic,0.327571778,369,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,370,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,371,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,372,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,373,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,374,true,Positive,"",""
The price,"price, appealing, cheaper, double",0.1419860003,375,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,376,true,Positive,"",""
N/A,off-topic,0.0,377,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,378,true,Positive,"",""
can't tell price level without number of sheets,off-topic,0.3490315876,379,true,Neutral,"",""
no idea,off-topic,0.1735394118,380,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,381,true,Negative,"",""
the price!,"price, appealing, cheaper, double",0.1003992636,382,true,Negative,"",""
Price,"price, appealing, cheaper, double",0.1003992636,383,true,Negative,"",""
none,off-topic,0.0608625771,384,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,385,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,386,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,387,true,Positive,"",""
Undecided,off-topic,0.0199442145,388,true,Neutral,"",""
everything,"know, everything, sure, dont",0.2425736009,389,true,Negative,"",""
everything,"know, everything, sure, dont",0.2425736009,390,true,Negative,"",""
n/a,off-topic,0.0,391,true,Positive,"",""
I do not know,"know, everything, sure, dont",0.3182990307,392,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,393,true,Positive,"",""
same product,off-topic,0.0594574017,394,true,Negative,"",""
na,na,0.0344929055,395,true,Positive,"",""
not really needed in market place,off-topic,0.1397226469,396,true,Negative,"",""
na,na,0.0344929055,397,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,398,true,Negative,"",""
no idea,off-topic,0.1735394118,399,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,400,true,Positive,"",""
don't know,"know, everything, sure, dont",0.225071403,401,true,Neutral,"",""
na,na,0.0344929055,402,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,403,true,Negative,"",""
NA,na,0.0344929055,404,true,Positive,"",""
paper towel,"towel, paper, another, just",0.1120595202,405,true,Negative,"",""
no idea,off-topic,0.1735394118,406,true,Positive,"",""
just paper towels,"towel, paper, another, just",0.136038835,407,true,Negative,"",""
not sure,"know, everything, sure, dont",0.234237896,408,true,Neutral,"",""
is a paper towel,"towel, paper, another, just",0.1120595202,409,true,Negative,"",""
